STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N
XHWAT2014043000195,127,928,450,261,200,262,16,91,2015-10-1,,,,
XHWAT2014043000195,106,907,663,234,69,92,16,69,2015-10-1 01:00,,,,
XHWAT2014043000195,106,1007,541,272,13,26,18,40,2015-10-1 02:00,,,,
XHWAT2014043000195,101,942,484,253,14,22,17,37,2015-10-1 03:00,,,,
XHWAT2014043000195,87,938,515,237,13,18,16,38,2015-10-1 04:00,,,,
XHWAT2014043000195,77,847,569,213,14,18,15,42,2015-10-1 05:00,,,,
XHWAT2014043000195,76,851,644,198,16,20,15,44,2015-10-1 06:00,,,,
XHWAT2014043000195,77,861,896,209,15,20,16,40,2015-10-1 07:00,,,,
XHWAT2014043000195,77,948,627,234,13,17,17,30,2015-10-1 08:00,,,,
XHWAT2014043000195,91,947,473,233,12,16,20,24,2015-10-1 09:00,,,,
XHWAT2014043000195,84,965,533,215,12,15,21,22,2015-10-1 10:00,,,,
XHWAT2014043000195,82,960,474,212,12,15,22,20,2015-10-1 11:00,,,,
XHWAT2014043000195,82,904,568,203,12,14,23,19,2015-10-1 12:00,,,,
XHWAT2014043000195,82,958,396,211,12,14,25,18,2015-10-1 13:00,,,,
XHWAT2014043000195,83,951,363,216,12,15,26,18,2015-10-1 14:00,,,,
XHWAT2014043000195,83,917,390,204,12,17,26,18,2015-10-1 15:00,,,,
XHWAT2014043000195,82,896,414,196,14,21,26,19,2015-10-1 16:00,,,,
XHWAT2014043000195,80,908,369,209,22,33,25,22,2015-10-1 17:00,,,,
XHWAT2014043000195,86,946,353,251,36,55,22,29,2015-10-1 18:00,,,,
XHWAT2014043000195,100,920,416,238,87,128,20,35,2015-10-1 19:00,,,,
XHWAT2014043000195,112,925,420,241,110,156,20,38,2015-10-1 20:00,,,,
XHWAT2014043000195,95,946,405,256,22,42,24,23,2015-10-2 09:00,,,,
XHWAT2014043000195,96,941,379,256,19,41,26,20,2015-10-2 10:00,,,,
XHWAT2014043000195,102,942,339,248,19,38,27,18,2015-10-2 11:00,,,,
XHWAT2014043000195,105,937,340,238,23,40,29,17,2015-10-2 12:00,,,,
XHWAT2014043000195,107,947,317,238,24,42,30,17,2015-10-2 13:00,,,,
XHWAT2014043000195,110,958,311,225,21,41,31,18,2015-10-2 14:00,,,,
XHWAT2014043000195,104,983,317,228,22,40,29,19,2015-10-2 15:00,,,,
XHWAT2014043000195,104,843,533,175,22,40,29,20,2015-10-2 16:00,,,,
XHWAT2014043000195,110,855,552,189,25,45,28,21,2015-10-2 17:00,,,,
XHWAT2014043000195,104,979,425,284,40,71,25,31,2015-10-2 18:00,,,,
XHWAT2014043000195,105,1013,408,305,63,99,22,35,2015-10-2 19:00,,,,
XHWAT2014043000195,112,1035,415,330,90,136,21,38,2015-10-2 20:00,,,,
XHWAT2014043000195,116,1038,418,341,111,162,20,41,2015-10-2 21:00,,,,
XHWAT2014043000195,125,1012,446,330,131,190,19,44,2015-10-2 22:00,,,,
XHWAT2014043000195,131,994,564,282,116,177,19,47,2015-10-2 23:00,,,,
XHWAT2014043000195,114,1006,506,293,60,104,18,49,2015-10-3,,,,
XHWAT2014043000195,99,987,504,270,42,74,18,49,2015-10-3 01:00,,,,
XHWAT2014043000195,102,894,773,223,39,70,18,46,2015-10-3 02:00,,,,
XHWAT2014043000195,137,874,1085,203,34,66,19,39,2015-10-3 03:00,,,,
XHWAT2014043000195,116,905,735,216,43,80,18,45,2015-10-3 04:00,,,,
XHWAT2014043000195,136,845,1075,184,43,79,17,46,2015-10-3 05:00,,,,
XHWAT2014043000195,159,909,851,214,43,78,17,45,2015-10-3 06:00,,,,
XHWAT2014043000195,124,936,611,228,54,97,17,50,2015-10-3 07:00,,,,
XHWAT2014043000195,128,962,609,229,60,104,18,48,2015-10-3 08:00,,,,
XHWAT2014043000195,131,944,670,211,51,79,22,40,2015-10-3 09:00,,,,
XHWAT2014043000195,120,929,607,222,42,58,26,28,2015-10-3 10:00,,,,
XHWAT2014043000195,113,974,575,242,47,62,29,22,2015-10-3 11:00,,,,
XHWAT2014043000195,102,1000,442,260,36,46,29,20,2015-10-3 12:00,,,,
XHWAT2014043000195,103,1060,360,281,43,55,29,21,2015-10-3 13:00,,,,
XHWAT2014043000195,106,1097,313,312,50,64,28,23,2015-10-3 14:00,,,,
XHWAT2014043000195,96,1106,288,318,57,71,27,25,2015-10-3 15:00,,,,
XHWAT2014043000195,95,1094,287,328,52,70,26,28,2015-10-3 16:00,,,,
XHWAT2014043000195,101,1053,314,312,71,96,25,34,2015-10-3 17:00,,,,
XHWAT2014043000195,101,1019,402,317,65,106,-9,18,2015-10-3 18:00,,,,
XHWAT2014043000195,97,984,423,349,92,154,-13,16,2015-10-3 19:00,,,,
XHWAT2014043000195,104,984,458,351,92,150,-13,16,2015-10-3 20:00,,,,
XHWAT2014043000195,106,934,473,314,101,165,-13,16,2015-10-3 21:00,,,,
XHWAT2014043000195,113,969,485,338,132,215,-13,16,2015-10-3 22:00,,,,
XHWAT2014043000195,121,896,556,290,174,279,-13,16,2015-10-3 23:00,,,,
XHWAT2014043000195,108,882,529,293,109,177,-13,16,2015-10-4,,,,
XHWAT2014043000195,106,935,473,303,67,108,-13,16,2015-10-4 01:00,,,,
XHWAT2014043000195,114,892,498,273,60,93,-13,16,2015-10-4 02:00,,,,
XHWAT2014043000195,121,900,518,277,58,93,-13,16,2015-10-4 03:00,,,,
XHWAT2014043000195,122,896,518,272,88,129,-13,16,2015-10-4 04:00,,,,
XHWAT2014043000195,121,873,513,269,68,107,-13,16,2015-10-4 05:00,,,,
XHWAT2014043000195,125,896,539,270,71,112,-13,16,2015-10-4 06:00,,,,
XHWAT2014043000195,128,871,546,271,74,112,-13,16,2015-10-4 07:00,,,,
XHWAT2014043000195,129,891,563,280,76,122,-13,16,2015-10-4 08:00,,,,
XHWAT2014043000195,137,849,674,242,82,129,-13,16,2015-10-4 09:00,,,,
XHWAT2014043000195,140,912,643,274,85,131,-13,16,2015-10-4 10:00,,,,
XHWAT2014043000195,142,923,693,265,72,110,-13,16,2015-10-4 11:00,,,,
XHWAT2014043000195,129,1116,638,331,80,119,-13,16,2015-10-4 12:00,,,,
XHWAT2014043000195,121,1227,491,384,85,122,-13,16,2015-10-4 13:00,,,,
XHWAT2014043000195,122,1210,422,384,88,127,-13,16,2015-10-4 14:00,,,,
XHWAT2014043000195,110,1365,296,411,73,110,-13,16,2015-10-4 15:00,,,,
XHWAT2014043000195,108,1535,250,444,74,114,-13,16,2015-10-4 16:00,,,,
XHWAT2014043000195,113,1793,160,534,130,205,-13,16,2015-10-4 17:00,,,,
XHWAT2014043000195,116,1525,244,516,149,241,-13,16,2015-10-4 18:00,,,,
XHWAT2014043000195,114,1211,407,440,177,282,-13,16,2015-10-4 19:00,,,,
XHWAT2014043000195,133,1169,546,406,210,324,-13,16,2015-10-5 10:00,,,,
XHWAT2014043000195,139,1486,652,469,187,283,-13,16,2015-10-5 11:00,,,,
XHWAT2014043000195,117,1462,447,453,118,178,-13,16,2015-10-5 12:00,,,,
XHWAT2014043000195,112,1624,239,479,108,163,-13,16,2015-10-5 13:00,,,,
XHWAT2014043000195,117,1828,128,551,121,184,-13,16,2015-10-5 14:00,,,,
XHWAT2014043000195,140,2125,86,640,123,190,-13,16,2015-10-5 15:00,,,,
XHWAT2014043000195,128,2114,74,644,101,159,-13,16,2015-10-5 16:00,,,,
XHWAT2014043000195,121,1797,102,568,83,131,-13,16,2015-10-5 17:00,,,,
XHWAT2014043000195,122,1576,188,524,101,161,-13,16,2015-10-5 18:00,,,,
XHWAT2014043000195,105,1565,218,488,86,137,-13,16,2015-10-5 19:00,,,,
XHWAT2014043000195,92,1392,261,409,77,118,-13,16,2015-10-5 20:00,,,,
XHWAT2014043000195,91,1326,335,379,96,149,-13,16,2015-10-5 21:00,,,,
XHWAT2014043000195,92,1283,409,374,117,179,-13,16,2015-10-5 22:00,,,,
XHWAT2014043000195,95,1149,468,351,149,224,-13,16,2015-10-5 23:00,,,,
XHWAT2014043000195,94,1026,491,332,163,242,-13,16,2015-10-6,,,,
XHWAT2014043000195,101,1025,518,346,209,313,-13,16,2015-10-6 01:00,,,,
XHWAT2014043000195,102,948,533,291,220,330,-13,16,2015-10-6 02:00,,,,
XHWAT2014043000195,110,934,520,286,227,331,-13,16,2015-10-6 03:00,,,,
XHWAT2014043000195,114,931,525,281,216,323,-13,16,2015-10-6 04:00,,,,
XHWAT2014043000195,117,896,518,257,225,327,-13,16,2015-10-6 05:00,,,,
XHWAT2014043000195,120,883,521,252,249,369,-13,16,2015-10-6 06:00,,,,
XHWAT2014043000195,119,879,565,252,263,400,-13,16,2015-10-6 07:00,,,,
XHWAT2014043000195,121,1014,626,324,278,419,-13,16,2015-10-6 08:00,,,,
XHWAT2014043000195,130,1031,599,329,290,415,-13,16,2015-10-6 09:00,,,,
XHWAT2014043000195,146,1083,637,351,226,325,-13,16,2015-10-6 10:00,,,,
XHWAT2014043000195,152,1111,638,359,195,278,-13,16,2015-10-6 11:00,,,,
XHWAT2014043000195,147,1104,616,354,153,219,-13,16,2015-10-6 12:00,,,,
XHWAT2014043000195,136,1355,491,450,163,239,-13,16,2015-10-6 13:00,,,,
XHWAT2014043000195,184,1990,283,635,192,289,-13,16,2015-10-6 14:00,,,,
XHWAT2014043000195,145,1977,148,642,158,237,-13,16,2015-10-6 15:00,,,,
XHWAT2014043000195,136,1955,135,592,132,202,-13,16,2015-10-6 16:00,,,,
XHWAT2014043000195,109,1851,112,523,108,164,-13,16,2015-10-6 17:00,,,,
XHWAT2014043000195,98,1702,137,492,113,168,-13,16,2015-10-6 18:00,,,,
XHWAT2014043000195,100,1590,209,436,128,193,-13,16,2015-10-6 19:00,,,,
XHWAT2014043000195,102,1460,341,404,168,257,-13,16,2015-10-6 20:00,,,,
XHWAT2014043000195,102,1245,408,357,195,298,-13,16,2015-10-6 21:00,,,,
XHWAT2014043000195,100,1179,412,343,201,307,-13,16,2015-10-6 22:00,,,,
XHWAT2014043000195,102,1131,451,326,233,361,-13,16,2015-10-6 23:00,,,,
XHWAT2014043000195,101,1022,477,319,246,381,-13,16,2015-10-7,,,,
XHWAT2014043000195,104,967,506,289,263,390,-13,16,2015-10-7 01:00,,,,
XHWAT2014043000195,111,996,540,290,266,399,-13,16,2015-10-7 02:00,,,,
XHWAT2014043000195,118,936,547,276,258,382,-13,16,2015-10-7 03:00,,,,
XHWAT2014043000195,121,936,534,272,265,400,-13,16,2015-10-7 04:00,,,,
XHWAT2014043000195,129,980,572,271,262,411,-13,16,2015-10-7 05:00,,,,
XHWAT2014043000195,132,976,583,268,211,327,-13,16,2015-10-7 06:00,,,,
XHWAT2014043000195,134,995,592,273,189,296,-13,16,2015-10-7 07:00,,,,
XHWAT2014043000195,150,1058,654,295,200,309,-13,16,2015-10-7 08:00,,,,
XHWAT2014043000195,150,1146,699,323,205,305,-13,16,2015-10-7 09:00,,,,
XHWAT2014043000195,141,1220,633,361,157,228,-13,16,2015-10-7 10:00,,,,
XHWAT2014043000195,137,1542,412,418,108,160,-13,16,2015-10-7 11:00,,,,
XHWAT2014043000195,134,1647,245,438,76,115,-13,16,2015-10-7 12:00,,,,
XHWAT2014043000195,130,1616,171,422,44,65,-13,16,2015-10-7 13:00,,,,
XHWAT2014043000195,105,1750,98,424,27,39,-13,16,2015-10-7 14:00,,,,
XHWAT2014043000195,105,1742,87,449,33,49,-13,16,2015-10-7 15:00,,,,
XHWAT2014043000195,97,1762,80,468,34,50,-13,16,2015-10-7 16:00,,,,
XHWAT2014043000195,88,1830,72,468,32,48,-13,16,2015-10-7 17:00,,,,
XHWAT2014043000195,86,1686,95,449,53,80,-13,16,2015-10-7 18:00,,,,
XHWAT2014043000195,87,1645,131,431,71,107,-13,16,2015-10-7 19:00,,,,
XHWAT2014043000195,85,1419,195,376,76,112,-13,16,2015-10-7 20:00,,,,
XHWAT2014043000195,84,1364,304,323,84,123,-13,16,2015-10-7 21:00,,,,
XHWAT2014043000195,88,1171,456,304,96,143,-13,16,2015-10-7 22:00,,,,
XHWAT2014043000195,83,1014,469,280,125,182,-13,16,2015-10-7 23:00,,,,
XHWAT2014043000195,83,924,503,262,137,193,-13,16,2015-10-8,,,,
XHWAT2014043000195,85,893,501,246,149,210,-13,16,2015-10-8 01:00,,,,
XHWAT2014043000195,85,1103,469,305,107,161,-13,16,2015-10-8 02:00,,,,
XHWAT2014043000195,73,1124,462,312,44,71,-13,16,2015-10-8 03:00,,,,
XHWAT2014043000195,69,1001,460,283,22,40,-13,16,2015-10-8 04:00,,,,
XHWAT2014043000195,67,1026,453,282,18,31,-13,16,2015-10-8 05:00,,,,
XHWAT2014043000195,67,1101,404,288,16,25,-13,16,2015-10-8 06:00,,,,
XHWAT2014043000195,67,1085,388,290,17,27,-13,16,2015-10-8 07:00,,,,
XHWAT2014043000195,68,1046,372,293,16,25,-13,16,2015-10-8 08:00,,,,
XHWAT2014043000195,69,1165,328,294,13,20,-13,16,2015-10-8 09:00,,,,
XHWAT2014043000195,69,1153,318,298,13,20,-13,16,2015-10-8 10:00,,,,
XHWAT2014043000195,118,1523,396,424,14,21,21,14,2015-10-8 11:00,,,,
XHWAT2014043000195,131,1486,397,405,13,19,21,15,2015-10-8 12:00,,,,
XHWAT2014043000195,122,1188,388,407,13,18,21,15,2015-10-8 13:00,,,,
XHWAT2014043000195,115,1200,376,456,13,18,22,15,2015-10-8 14:00,,,,
XHWAT2014043000195,107,1175,369,458,12,18,22,15,2015-10-8 15:00,,,,
XHWAT2014043000195,103,1151,398,446,12,18,22,16,2015-10-8 16:00,,,,
XHWAT2014043000195,103,1166,377,511,14,21,21,16,2015-10-8 17:00,,,,
XHWAT2014043000195,119,1163,472,492,22,33,19,20,2015-10-8 18:00,,,,
XHWAT2014043000195,157,1315,436,580,46,73,18,25,2015-10-8 19:00,,,,
XHWAT2014043000195,160,1378,461,589,50,80,17,29,2015-10-8 20:00,,,,
XHWAT2014043000195,139,1345,468,567,43,70,16,30,2015-10-8 21:00,,,,
XHWAT2014043000195,130,1297,446,529,42,67,15,32,2015-10-8 22:00,,,,
XHWAT2014043000195,143,1263,474,503,63,97,14,36,2015-10-8 23:00,,,,
XHWAT2014043000195,157,1179,503,473,81,123,12,44,2015-10-9,,,,
XHWAT2014043000195,161,1220,501,482,86,132,12,48,2015-10-9 01:00,,,,
XHWAT2014043000195,162,1196,500,479,82,125,12,48,2015-10-9 02:00,,,,
XHWAT2014043000195,120,1307,448,545,31,48,13,30,2015-10-9 03:00,,,,
XHWAT2014043000195,111,1224,458,496,18,28,15,21,2015-10-9 04:00,,,,
XHWAT2014043000195,117,1230,467,485,22,31,16,19,2015-10-9 05:00,,,,
XHWAT2014043000195,121,1253,467,479,20,29,16,19,2015-10-9 06:00,,,,
XHWAT2014043000195,125,1387,453,520,20,29,16,18,2015-10-9 07:00,,,,
XHWAT2014043000195,134,1347,455,507,20,30,18,16,2015-10-9 08:00,,,,
XHWAT2014043000195,141,1376,448,509,20,31,22,14,2015-10-9 09:00,,,,
XHWAT2014043000195,144,1575,432,519,20,31,24,12,2015-10-9 10:00,,,,
XHWAT2014043000195,143,1453,386,515,19,29,25,11,2015-10-9 11:00,,,,
XHWAT2014043000195,148,1556,358,537,21,30,26,11,2015-10-9 12:00,,,,
XHWAT2014043000195,151,1570,344,530,20,29,27,10,2015-10-9 13:00,,,,
XHWAT2014043000195,148,1461,295,549,18,25,28,10,2015-10-9 14:00,,,,
XHWAT2014043000195,150,1486,280,567,19,24,28,10,2015-10-9 15:00,,,,
XHWAT2014043000195,161,1301,387,501,14,20,27,11,2015-10-9 16:00,,,,
XHWAT2014043000195,164,1202,478,478,15,23,26,12,2015-10-9 17:00,,,,
XHWAT2014043000195,140,1238,421,575,25,41,24,16,2015-10-9 18:00,,,,
XHWAT2014043000195,139,1178,439,556,31,50,21,19,2015-10-9 19:00,,,,
XHWAT2014043000195,156,1111,536,531,42,69,21,21,2015-10-9 20:00,,,,
XHWAT2014043000195,146,1201,479,515,70,108,18,27,2015-10-9 21:00,,,,
XHWAT2014043000195,112,1154,434,476,42,61,16,27,2015-10-9 22:00,,,,
XHWAT2014043000195,103,1090,431,456,33,48,15,28,2015-10-9 23:00,,,,
XHWAT2014043000195,104,1041,440,424,33,46,14,31,2015-10-10,,,,
XHWAT2014043000195,119,1047,455,428,38,53,13,33,2015-10-10 01:00,,,,
XHWAT2014043000195,129,1092,460,436,39,53,12,36,2015-10-10 02:00,,,,
XHWAT2014043000195,126,1101,460,439,37,53,12,37,2015-10-10 03:00,,,,
XHWAT2014043000195,122,1076,456,441,32,43,12,38,2015-10-10 04:00,,,,
XHWAT2014043000195,125,1064,461,429,33,46,11,39,2015-10-10 05:00,,,,
XHWAT2014043000195,145,1015,475,426,43,63,10,44,2015-10-10 06:00,,,,
XHWAT2014043000195,139,1042,476,443,44,63,10,41,2015-10-10 07:00,,,,
XHWAT2014043000195,110,1123,446,487,27,40,13,29,2015-10-10 08:00,,,,
XHWAT2014043000195,100,1334,374,492,17,33,15,20,2015-10-10 09:00,,,,
XHWAT2014043000195,100,1381,339,500,14,22,15,19,2015-10-10 10:00,,,,
XHWAT2014043000195,99,1487,317,518,13,18,16,18,2015-10-10 11:00,,,,
XHWAT2014043000195,98,1393,314,528,15,21,16,17,2015-10-10 12:00,,,,
XHWAT2014043000195,98,1388,306,536,15,19,17,17,2015-10-10 13:00,,,,
XHWAT2014043000195,98,1356,303,543,13,17,18,16,2015-10-10 14:00,,,,
XHWAT2014043000195,101,1268,317,536,14,18,18,16,2015-10-10 15:00,,,,
XHWAT2014043000195,103,1241,326,547,15,19,18,17,2015-10-10 16:00,,,,
XHWAT2014043000195,116,1129,396,524,23,32,17,19,2015-10-10 17:00,,,,
XHWAT2014043000195,132,1113,431,531,35,52,15,23,2015-10-10 18:00,,,,
XHWAT2014043000195,131,774,776,305,41,58,15,25,2015-10-10 19:00,,,,
XHWAT2014043000195,130,966,673,405,37,53,15,24,2015-10-10 20:00,,,,
XHWAT2014043000195,155,1095,500,494,31,45,14,26,2015-10-10 21:00,,,,
XHWAT2014043000195,175,1092,565,486,23,34,14,24,2015-10-10 22:00,,,,
XHWAT2014043000195,181,1002,682,425,21,33,15,23,2015-10-10 23:00,,,,
XHWAT2014043000195,115,930,891,356,19,30,14,22,2015-10-11,,,,
XHWAT2014043000195,133,1081,565,447,16,24,14,21,2015-10-11 01:00,,,,
XHWAT2014043000195,238,1069,498,444,18,27,14,22,2015-10-11 02:00,,,,
XHWAT2014043000195,143,1087,461,470,21,37,13,25,2015-10-11 03:00,,,,
XHWAT2014043000195,131,1080,464,457,19,29,13,23,2015-10-11 04:00,,,,
XHWAT2014043000195,157,1089,461,460,18,29,13,23,2015-10-11 05:00,,,,
XHWAT2014043000195,255,1081,478,464,20,33,13,24,2015-10-11 06:00,,,,
XHWAT2014043000195,293,1095,481,467,22,37,15,23,2015-10-11 07:00,,,,
XHWAT2014043000195,245,1158,489,473,21,35,18,20,2015-10-11 08:00,,,,
XHWAT2014043000195,187,1154,516,458,21,34,20,20,2015-10-11 09:00,,,,
XHWAT2014043000195,138,1152,548,446,15,23,22,18,2015-10-11 10:00,,,,
XHWAT2014043000195,125,1360,413,526,13,20,23,18,2015-10-11 11:00,,,,
XHWAT2014043000195,123,1401,335,560,13,17,24,18,2015-10-11 12:00,,,,
XHWAT2014043000195,124,1373,376,544,14,18,24,17,2015-10-11 13:00,,,,
XHWAT2014043000195,122,1312,404,527,14,18,24,17,2015-10-11 14:00,,,,
XHWAT2014043000195,123,1273,385,529,16,21,24,17,2015-10-11 15:00,,,,
XHWAT2014043000195,129,1249,371,544,19,25,24,19,2015-10-11 16:00,,,,
XHWAT2014043000195,136,1088,520,438,23,30,23,20,2015-10-11 17:00,,,,
XHWAT2014043000195,292,1195,404,534,24,34,21,22,2015-10-11 18:00,,,,
XHWAT2014043000195,211,1284,407,595,26,39,20,24,2015-10-11 19:00,,,,
XHWAT2014043000195,164,1261,401,605,29,42,20,24,2015-10-11 20:00,,,,
XHWAT2014043000195,217,1185,472,561,28,44,19,24,2015-10-11 21:00,,,,
XHWAT2014043000195,161,1183,463,566,44,72,17,32,2015-10-11 22:00,,,,
XHWAT2014043000195,138,841,975,341,32,48,17,32,2015-10-11 23:00,,,,
XHWAT2014043000195,153,1130,530,509,31,48,17,29,2015-10-12,,,,
XHWAT2014043000195,154,1129,496,512,40,63,16,29,2015-10-12 01:00,,,,
XHWAT2014043000195,141,1098,496,495,125,182,16,30,2015-10-12 02:00,,,,
XHWAT2014043000195,137,1100,503,491,168,236,16,27,2015-10-12 03:00,,,,
XHWAT2014043000195,160,1095,503,496,209,285,15,28,2015-10-12 04:00,,,,
XHWAT2014043000195,172,1069,607,418,141,194,14,34,2015-10-12 05:00,,,,
XHWAT2014043000195,208,1013,606,406,117,169,13,39,2015-10-12 06:00,,,,
XHWAT2014043000195,237,1084,564,449,95,140,15,37,2015-10-12 07:00,,,,
XHWAT2014043000195,318,1164,545,525,43,70,21,27,2015-10-12 08:00,,,,
XHWAT2014043000195,292,1153,560,486,35,54,25,20,2015-10-12 09:00,,,,
XHWAT2014043000195,347,1179,538,480,29,43,27,16,2015-10-12 10:00,,,,
XHWAT2014043000195,253,1107,563,421,23,33,28,14,2015-10-12 11:00,,,,
XHWAT2014043000195,165,1319,442,453,27,33,29,13,2015-10-12 12:00,,,,
XHWAT2014043000195,146,1398,377,470,20,26,28,13,2015-10-12 13:00,,,,
XHWAT2014043000195,143,1298,363,456,23,29,29,12,2015-10-12 14:00,,,,
XHWAT2014043000195,147,1261,358,434,19,24,29,11,2015-10-12 15:00,,,,
XHWAT2014043000195,118,1507,300,531,23,30,26,15,2015-10-12 16:00,,,,
XHWAT2014043000195,124,1398,337,562,26,39,24,17,2015-10-12 17:00,,,,
XHWAT2014043000195,133,1442,411,603,48,79,21,21,2015-10-12 18:00,,,,
XHWAT2014043000195,148,1564,422,608,55,80,20,23,2015-10-12 19:00,,,,
XHWAT2014043000195,150,1610,431,648,77,108,19,24,2015-10-12 20:00,,,,
XHWAT2014043000195,185,1415,485,613,102,148,18,29,2015-10-12 21:00,,,,
XHWAT2014043000195,193,1321,507,600,106,154,17,33,2015-10-12 22:00,,,,
XHWAT2014043000195,207,1198,493,581,94,138,17,34,2015-10-12 23:00,,,,
XHWAT2014043000195,213,1075,555,494,78,124,16,39,2015-10-13,,,,
XHWAT2014043000195,225,1076,553,482,70,119,15,47,2015-10-13 01:00,,,,
XHWAT2014043000195,229,1082,558,480,77,124,15,50,2015-10-13 02:00,,,,
XHWAT2014043000195,274,1035,608,432,89,144,14,55,2015-10-13 03:00,,,,
XHWAT2014043000195,235,1045,561,449,72,119,13,57,2015-10-13 04:00,,,,
XHWAT2014043000195,238,1070,562,466,69,114,13,58,2015-10-13 05:00,,,,
XHWAT2014043000195,297,1071,588,448,79,126,13,60,2015-10-13 06:00,,,,
XHWAT2014043000195,300,1154,640,470,138,208,13,57,2015-10-13 07:00,,,,
XHWAT2014043000195,287,1531,669,718,226,312,17,43,2015-10-13 08:00,,,,
XHWAT2014043000195,303,1534,612,752,172,241,22,32,2015-10-13 09:00,,,,
XHWAT2014043000195,284,1523,587,721,118,166,26,23,2015-10-13 10:00,,,,
XHWAT2014043000195,300,1515,561,716,126,170,29,20,2015-10-13 11:00,,,,
XHWAT2014043000195,258,1544,496,685,107,139,30,17,2015-10-13 12:00,,,,
XHWAT2014043000195,234,1714,419,752,121,155,31,16,2015-10-13 13:00,,,,
XHWAT2014043000195,217,1596,363,746,110,139,30,16,2015-10-13 14:00,,,,
XHWAT2014043000195,198,1645,282,783,94,122,28,18,2015-10-13 15:00,,,,
XHWAT2014043000195,207,1648,272,814,98,128,26,22,2015-10-13 16:00,,,,
XHWAT2014043000195,234,1580,346,816,117,157,25,25,2015-10-13 17:00,,,,
XHWAT2014043000195,284,1583,399,857,152,205,23,28,2015-10-13 18:00,,,,
XHWAT2014043000195,309,1636,447,864,211,284,22,31,2015-10-13 19:00,,,,
XHWAT2014043000195,356,1531,510,774,284,382,22,34,2015-10-13 20:00,,,,
XHWAT2014043000195,436,1432,574,739,360,475,21,36,2015-10-13 21:00,,,,
XHWAT2014043000195,411,1334,665,701,302,428,20,41,2015-10-13 22:00,,,,
XHWAT2014043000195,351,1332,714,686,266,390,19,45,2015-10-13 23:00,,,,
XHWAT2014043000195,267,1219,672,583,237,329,19,46,2015-10-14,,,,
XHWAT2014043000195,251,1200,595,569,211,291,19,47,2015-10-14 01:00,,,,
XHWAT2014043000195,245,1120,674,517,199,273,19,48,2015-10-14 02:00,,,,
XHWAT2014043000195,210,1052,882,445,136,185,19,42,2015-10-14 03:00,,,,
XHWAT2014043000195,235,1215,602,579,125,178,18,44,2015-10-14 04:00,,,,
XHWAT2014043000195,283,1163,642,525,140,195,17,53,2015-10-14 05:00,,,,
XHWAT2014043000195,311,1106,749,488,153,213,17,54,2015-10-14 06:00,,,,
XHWAT2014043000195,323,1131,706,497,152,215,17,55,2015-10-14 07:00,,,,
XHWAT2014043000195,327,1161,723,519,143,203,18,50,2015-10-14 08:00,,,,
XHWAT2014043000195,292,1311,696,598,117,161,21,40,2015-10-14 09:00,,,,
XHWAT2014043000195,215,1572,550,713,114,156,23,33,2015-10-14 10:00,,,,
XHWAT2014043000195,204,1651,443,762,92,125,24,31,2015-10-14 11:00,,,,
XHWAT2014043000195,172,1845,315,897,89,120,25,28,2015-10-14 12:00,,,,
XHWAT2014043000195,191,1964,251,1071,134,183,25,27,2015-10-14 13:00,,,,
XHWAT2014043000195,193,1880,255,1094,154,211,25,28,2015-10-14 14:00,,,,
XHWAT2014043000195,181,1693,281,964,146,194,25,29,2015-10-14 15:00,,,,
XHWAT2014043000195,216,1810,288,1105,193,260,24,32,2015-10-14 16:00,,,,
XHWAT2014043000195,253,1817,383,1171,230,317,23,36,2015-10-14 17:00,,,,
XHWAT2014043000195,289,1670,540,1033,314,442,21,45,2015-10-14 18:00,,,,
XHWAT2014043000195,304,1795,495,1097,342,467,20,47,2015-10-14 19:00,,,,
XHWAT2014043000195,344,1551,499,909,403,534,20,50,2015-10-14 20:00,,,,
XHWAT2014043000195,399,1481,623,838,419,566,19,53,2015-10-14 21:00,,,,
XHWAT2014043000195,402,1553,470,875,425,576,18,56,2015-10-14 22:00,,,,
XHWAT2014043000195,416,1454,477,792,439,592,17,60,2015-10-14 23:00,,,,
XHWAT2014043000195,427,1457,507,779,456,624,17,62,2015-10-15,,,,
XHWAT2014043000195,391,1524,478,837,439,615,16,63,2015-10-15 01:00,,,,
XHWAT2014043000195,364,1473,534,798,428,593,16,65,2015-10-15 02:00,,,,
XHWAT2014043000195,356,1417,525,748,439,607,15,68,2015-10-15 03:00,,,,
XHWAT2014043000195,360,1379,526,694,426,593,15,71,2015-10-15 04:00,,,,
XHWAT2014043000195,331,1271,590,585,336,460,14,75,2015-10-15 05:00,,,,
XHWAT2014043000195,298,1201,597,523,326,456,14,76,2015-10-15 06:00,,,,
XHWAT2014043000195,285,1167,633,513,230,312,15,68,2015-10-15 07:00,,,,
XHWAT2014043000195,359,1101,904,470,132,182,19,51,2015-10-15 08:00,,,,
XHWAT2014043000195,365,1147,1046,504,107,150,23,38,2015-10-15 09:00,,,,
XHWAT2014043000195,289,1161,940,504,76,102,27,30,2015-10-15 10:00,,,,
XHWAT2014043000195,198,1326,630,633,85,106,28,26,2015-10-15 11:00,,,,
XHWAT2014043000195,161,1489,458,717,50,64,29,23,2015-10-15 12:00,,,,
XHWAT2014043000195,162,1483,372,773,47,60,30,21,2015-10-15 13:00,,,,
