"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"88","XH808A016112900905","419.23","451.83","377.9","498.77","82.3","105.17","5.87","71.4","2017/11/5 2:00:00","4457.57","1811.17","367.4","17.4"
"89","XH808A016112900905","408.23","444.03","393.8","473.27","83.87","109.1","5","73.57","2017/11/5 3:00:00","4550.63","1850.9","375.93","18.7"
"90","XH808A016112900905","407.53","453.97","391.07","486.27","76.77","101.47","4.67","73.73","2017/11/5 4:00:00","4263.87","1714.1","353","19.3"
"91","XH808A016112900905","399.03","420.2","437.9","426.57","71.4","91.7","4","72.6","2017/11/5 5:00:00","3971.57","1588.17","323","16.6"
"92","XH808A016112900905","394.17","393.9","457.03","391.77","65.97","85.3","3.5","73.03","2017/11/5 6:00:00","3695.87","1462.3","301.9","15.43"
"93","XH808A016112900905","397.3","379.8","465.67","366.6","68.2","81.83","3","74.77","2017/11/5 7:00:00","3856.67","1532.17","310.63","13.5"
"94","XH808A016112900905","401.53","400.23","449.5","387.67","79.57","107.13","2.7","74.93","2017/11/5 8:00:00","4418.23","1770.3","368.43","20.6"
"95","XH808A016112900905","397.53","403.7","489.47","388.83","80.37","101.37","3.53","73.73","2017/11/5 9:00:00","4430.17","1778.8","361.1","16.93"
"96","XH808A016112900905","390.64","449.16","571.32","469.32","67.48","87.2","8.24","58.28","2017/11/5 10:00:00","3694.88","1488.28","295.68","14.24"
"97","XH808A016112900905","394.03","481.93","609.77","533.43","62.33","81.73","12","47.2","2017/11/5 11:00:00","3426.1","1373.17","265.33","12.87"
"98","XH808A016112900905","397.9","528.1","613.03","622.97","64.1","87.53","15.6","40.3","2017/11/5 12:00:00","3416.4","1395","274.5","12.87"
"99","XH808A016112900905","398.1","605.2","574.57","760.3","65.03","91.13","18.33","34.97","2017/11/5 13:00:00","3455.2","1424.77","279.73","14.37"
"100","XH808A016112900905","393.07","741.9","529.17","990.47","62.57","86.23","20.53","30.27","2017/11/5 14:00:00","3254.17","1332.8","265.23","12.33"
"101","XH808A016112900905","408.87","1629.93","137.5","2190.67","95.57","120.07","21.47","30.27","2017/11/5 15:00:00","4918","2054.63","387.87","12.83"
"102","XH808A016112900905","412.63","1792.03","25","2443","95.93","123.37","21","30.63","2017/11/5 16:00:00","4848.1","2040.53","399.73","14.5"
"103","XH808A016112900905","398.3","1407.53","25","1913.77","73.17","97.4","19.63","33.07","2017/11/5 17:00:00","3738","1540.83","314.93","12.7"
"104","XH808A016112900905","395.1","1197.03","25","1589.77","77.57","101.27","16.7","40.5","2017/11/5 18:00:00","3979.83","1649.07","335.77","14.43"
"105","XH808A016112900905","408.6","806.73","103.57","1068.8","86.87","116.5","14.1","45.17","2017/11/5 19:00:00","4489.47","1872.47","379.83","17.53"
"106","XH808A016112900905","433.07","662.8","168.17","836.17","97.77","125.9","11.9","50.03","2017/11/5 20:00:00","5050.47","2113.13","432.8","18.4"
"107","XH808A016112900905","423.1","616.77","175.8","768.17","84.17","106.3","10.1","57.2","2017/11/5 21:00:00","4455.3","1843.2","373.43","16.5"
"108","XH808A016112900905","411.33","612.57","190.17","751.03","77.3","95.53","8.73","62","2017/11/5 22:00:00","4191.57","1706.03","340.1","14.07"
"109","XH808A016112900905","408.83","531.87","280.63","626.87","71.83","90.73","7.73","63.8","2017/11/5 23:00:00","3862.63","1560.77","317.63","14.57"
"110","XH808A016112900905","421.8","504.53","307.17","578.1","72","92","7","66.77","2017/11/6","3883.73","1561.93","328.8","15.4"
"111","XH808A016112900905","414","478.13","349.8","530.3","65.87","80.9","6.07","69.5","2017/11/6 1:00:00","3669.97","1459.13","293.17","12.1"
"112","XH808A016112900905","401.2","463.37","368.4","507.77","58.83","73.57","5.8","70.03","2017/11/6 2:00:00","3325.53","1298.67","262.27","11.77"
"113","XH808A016112900905","406.5","447.73","392.97","486.83","57.37","73.23","5","70.6","2017/11/6 3:00:00","3260.8","1272.7","260.1","12.93"
"114","XH808A016112900905","402.97","401.43","446.1","412.7","54.23","70.03","5","70.33","2017/11/6 4:00:00","3065.77","1183.37","249.4","12.57"
"115","XH808A016112900905","394.6","388.97","482.97","387.2","50.43","66.87","5","69.9","2017/11/6 5:00:00","2900.77","1113.73","231.07","12.27"
"116","XH808A016112900905","395.63","392.4","515.87","389.67","46.03","63.93","5","67.77","2017/11/6 6:00:00","2633.83","1007.47","215.4","13.03"
"117","XH808A016112900905","394.4","383","528.5","373.03","43.87","60.57","5","67.67","2017/11/6 7:00:00","2589.87","974.03","200.7","10.67"
"118","XH808A016112900905","397.3","386","547.33","366.83","58.3","73.77","5","68.13","2017/11/6 8:00:00","3276.97","1280.97","265.6","12.67"
"119","XH808A016112900905","405.23","388.17","615.7","378.77","60.1","97.37","5.43","65.13","2017/11/6 9:00:00","3262","1312.57","295.7","23.93"
"120","XH808A016112900905","406.27","434.67","661.93","449.33","54.3","79.67","8.1","57.83","2017/11/6 10:00:00","3030.3","1191.73","248.07","15.3"
"121","XH808A016112900905","401.8","476.2","729.47","528.83","51.77","69.97","11.5","47.13","2017/11/6 11:00:00","2893.67","1130.27","226.77","11.5"
"122","XH808A016112900905","397.37","567.07","780.3","682.9","41.13","56.77","15.83","34.1","2017/11/6 12:00:00","2305.47","883.1","178.03","8.73"
"123","XH808A016112900905","386.4","988","422.63","1265.13","41.33","57.4","16.77","35.43","2017/11/6 13:00:00","2310.97","890.83","180.13","9.7"
"124","XH808A016112900905","378.53","909.3","292.57","1168.87","36.47","48.13","15.87","36.37","2017/11/6 14:00:00","2072.13","781.97","159.7","7.9"
"125","XH808A016112900905","380.17","782.83","287.3","1005.57","35.27","48.9","15.03","37.93","2017/11/6 15:00:00","2039.4","768.97","156.03","7.9"
"126","XH808A016112900905","364.37","734.6","366.6","944.2","26.03","39.5","15.6","36","2017/11/6 16:00:00","1501.8","535.13","115.33","7.87"
"127","XH808A016112900905","356.3","685.77","377.9","880.83","20","31.1","15.17","35.47","2017/11/6 17:00:00","1248.77","424.03","94.27","6.63"
"128","XH808A016112900905","353.6","632.83","408.47","807.47","17.7","38.9","14.5","35.93","2017/11/6 18:00:00","1019.2","355.8","95.2","12.23"
"129","XH808A016112900905","351.73","581.6","428.6","720","15.8","35.67","12.4","39.7","2017/11/6 19:00:00","956.53","317.97","83.7","10.73"
"130","XH808A016112900905","351.37","551.97","426.17","661.53","15.93","32.33","10.97","45.57","2017/11/6 20:00:00","995.07","316.43","83.3","8.03"
"131","XH808A016112900905","351.8","538.77","417.33","629.47","13.47","24.27","9.07","49.73","2017/11/6 21:00:00","920.67","270.63","65.7","6.43"
"132","XH808A016112900905","354.23","526","435.1","616.1","13.3","21.47","9","49.67","2017/11/6 22:00:00","975.57","291.33","65.43","5.97"
"133","XH808A016112900905","367.03","476.7","365.63","555.67","24.97","38.5","9","52.33","2017/11/6 23:00:00","1522.63","531.13","118.93","8.93"
"134","XH808A016112900905","365.4","471","413.47","530.43","13.53","23.87","8.33","52.63","2017/11/7","957.67","282.93","65.03","6.53"
"135","XH808A016112900905","362.1","438.27","405.27","486.3","16.67","25.07","7.2","57.6","2017/11/7 1:00:00","1116.93","350.1","77.27","5.97"
"136","XH808A016112900905","355.1","446.57","421.3","476.57","15.47","25.13","5.73","65","2017/11/7 2:00:00","1096.9","333.03","72.7","5.5"
"137","XH808A016112900905","354.13","422.5","450.63","438.23","13.77","19.8","5","66.13","2017/11/7 3:00:00","997.57","285.27","62.3","4.27"
"138","XH808A016112900905","358.73","412.87","437.1","423.8","16.3","23.87","4.03","68.43","2017/11/7 4:00:00","1168.57","358.87","75.77","5.23"
"139","XH808A016112900905","357.67","393.27","436.07","385.03","18.97","25.7","3.2","70.67","2017/11/7 5:00:00","1292.9","415.5","87.63","5.67"
"140","XH808A016112900905","370.33","366.2","472.3","342.93","22.93","32.3","2.93","72.77","2017/11/7 6:00:00","1557","519.1","103.83","6.53"
"141","XH808A016112900905","373.37","362.17","512.97","336.23","34.17","41.63","2","73.7","2017/11/7 7:00:00","2118.17","762.7","156.4","7.9"
"142","XH808A016112900905","380.37","355.5","538.3","307.67","31.8","45.87","2","75.47","2017/11/7 8:00:00","2045.5","723.93","146.97","10.27"
"143","XH808A016112900905","381.23","359.7","581.63","327.57","39.83","56.4","2.7","73.17","2017/11/7 9:00:00","2433.37","895.57","182.97","10.93"
"144","XH808A016112900905","379.23","442.93","606.63","452.37","29.9","39.47","7.2","59.43","2017/11/7 10:00:00","1827.77","648.57","134.77","7.33"
"145","XH808A016112900905","368.37","494.93","590.83","547.7","26.3","36.93","10.67","47.73","2017/11/7 11:00:00","1613.03","566.2","114.43","6.73"
"146","XH808A016112900905","365.97","527.43","547.73","618.3","26.47","34.57","14.23","39.63","2017/11/7 12:00:00","1623.5","586.07","114.2","5.97"
"147","XH808A016112900905","365.97","549.93","521.97","685.87","26.63","38.07","17.27","34.97","2017/11/7 13:00:00","1557.77","573.1","118.9","6.8"
"148","XH808A016112900905","368.27","585.7","499.4","777.13","27.63","40.47","19.43","31.67","2017/11/7 14:00:00","1626.73","611.1","121.77","7.43"
"149","XH808A016112900905","367.67","643.23","461.47","885.37","27.27","41.1","20.1","28.43","2017/11/7 15:00:00","1547.43","577.97","122.1","7.23"
"150","XH808A016112900905","365.1","658.63","448.13","957.93","21.33","33.43","21.23","23.83","2017/11/7 16:00:00","1261.97","444.63","93.7","5.77"
"151","XH808A016112900905","381","1451.53","74.27","2000.57","47.27","64.07","19.67","29.57","2017/11/7 17:00:00","2631.6","1025.7","193.73","8.97"
"152","XH808A016112900905","382.23","1398.7","29.17","1866.1","51.87","68.17","15.7","35.17","2017/11/7 18:00:00","2965.2","1152.63","216.5","9.77"
"153","XH808A016112900905","383.1","692.4","188.1","897.23","34.83","51.47","12.93","37.87","2017/11/7 19:00:00","2061.03","768.73","154.07","9.4"
"154","XH808A016112900905","463.9","593.8","194.97","738.13","66.03","87.67","10.77","43.87","2017/11/7 20:00:00","3606.53","1456.3","294.03","13.93"
"155","XH808A016112900905","381.3","585.93","209.27","734.03","48.8","65.67","9.13","56.87","2017/11/7 21:00:00","2877.1","1101.17","213.13","10.83"
"156","XH808A016112900905","391","622.27","153.2","778.6","54.37","71.8","7.7","56.2","2017/11/7 22:00:00","3145.07","1225","239.47","12.03"
"157","XH808A016112900905","409.83","517.9","287.7","596.6","54.33","73.3","6.67","58.53","2017/11/7 23:00:00","3096.87","1207.37","243.73","12.63"
"158","XH808A016112900905","405.5","454.03","361.57","501.97","49.37","66.37","5.87","60.67","2017/11/8","2867.17","1102.2","220.23","12.47"
"159","XH808A016112900905","414.43","430.83","395.93","449.5","53.47","69.93","5","63.6","2017/11/8 1:00:00","3093.23","1186.4","235.43","12.8"
"160","XH808A016112900905","403.53","417.37","413.33","426.03","50.97","66.53","4.63","67.87","2017/11/8 2:00:00","2978.57","1144.27","230.57","12.4"
"161","XH808A016112900905","396.53","396.73","444.53","400.77","50.57","71","4","68.17","2017/11/8 3:00:00","2929.63","1125.23","235.67","14.03"
"162","XH808A016112900905","399.1","370.93","467.13","366.73","46.47","58.77","3.57","71.8","2017/11/8 4:00:00","2796.73","1059.67","210.6","10.6"
"163","XH808A016112900905","382.7","378.8","484.07","373.27","40.83","53.1","3","68.03","2017/11/8 5:00:00","2435.13","899.3","188.6","10.73"
"164","XH808A016112900905","389.97","376.9","485.57","356.73","44.57","58.37","3","70.83","2017/11/8 6:00:00","2666.57","991.9","204.5","11.17"
"165","XH808A016112900905","385.37","392.33","487.9","379.8","46.5","59.53","3","69.27","2017/11/8 7:00:00","2790.03","1046.47","215.13","10.43"
"166","XH808A016112900905","389.97","399.33","489.73","384.73","50.1","67.1","2.97","69.13","2017/11/8 8:00:00","2877.77","1097.1","232.43","14"
"167","XH808A016112900905","388.2","403.53","507.2","399.4","57.3","81.47","3.57","67.1","2017/11/8 9:00:00","3237.2","1260.83","266.93","16.07"
"168","XH808A016112900905","381.56","465.64","533.92","498.72","46.04","61.72","8.28","53.12","2017/11/8 10:00:00","2685.04","1027.44","203.36","10.24"
"169","XH808A016112900905","377.73","522.43","530.17","609.4","46.43","65.5","12.97","41.33","2017/11/8 11:00:00","2602","1016.1","202.43","10.63"
"170","XH808A016112900905","382.43","561.47","528.13","696.37","48.7","66.57","16.17","35.43","2017/11/8 12:00:00","2691.1","1056.6","209.7","10.7"
"171","XH808A016112900905","384.07","644.93","493.27","837.27","46.1","67.57","19.2","29.53","2017/11/8 13:00:00","2522.97","1000.93","198.27","11.3"
"172","XH808A016112900905","401.17","1559.87","179","2089.17","81.7","105.87","20.27","28.6","2017/11/8 14:00:00","4549.07","1868.4","321.23","11.57"
"173","XH808A016112900905","420.57","1916.83","25","2632.43","91.6","120.3","22.67","25.1","2017/11/8 15:00:00","4976.6","2059.17","356.13","13.2"
"174","XH808A016112900905","420.93","1500.43","25","2113.47","71.6","98.17","22.77","26.17","2017/11/8 16:00:00","3774","1548.6","291.63","12.2"
"175","XH808A016112900905","410.13","1193.23","24.6","1704.8","62.47","87.7","21.03","28.67","2017/11/8 17:00:00","3336.57","1356.43","260.63","12.4"
"176","XH808A016112900905","414.2","863.63","43.03","1224.83","59.4","88.9","18.27","34.33","2017/11/8 18:00:00","3263.93","1332.13","253.93","14.97"
"177","XH808A016112900905","494.33","653.9","220","864.53","100.5","134.67","14.7","41.63","2017/11/8 19:00:00","5221.53","2198","434.47","20.03"
"178","XH808A016112900905","438","654.2","221.73","839.87","68.1","99.83","12.07","44.53","2017/11/8 20:00:00","3648.2","1496.93","300.37","18.3"
"179","XH808A016112900905","423.93","554.23","277.57","678.23","64.3","84.1","10.4","51.1","2017/11/8 21:00:00","3492.97","1399.5","279.2","13.33"
"180","XH808A016112900905","428.3","499.7","348.7","602.67","58.73","81.67","9","53.6","2017/11/8 22:00:00","3260.73","1293.37","263.37","15.07"
"181","XH808A016112900905","437.97","462.87","376.67","530.37","63.2","80.5","7.87","56.47","2017/11/8 23:00:00","3424","1364.23","285.7","12.93"
"182","XH808A016112900905","430.83","476","344.2","538.43","63.03","90.17","6.87","62.07","2017/11/9","3547.27","1412.63","285.77","16.7"
"183","XH808A016112900905","433.97","471.4","338.3","527.7","60.97","85.2","6","66.07","2017/11/9 1:00:00","3490.1","1375.07","280.03","16.67"
"184","XH808A016112900905","395.83","488.5","340.6","549.33","56.1","75.8","5.23","68.1","2017/11/9 2:00:00","3241.07","1267.6","256.53","13.93"
"185","XH808A016112900905","389.77","474.6","379.7","525.83","55.03","72.07","5.1","67.83","2017/11/9 3:00:00","3139.63","1221.9","244.77","13.13"
"186","XH808A016112900905","381.23","552.97","389.8","647.5","41.17","64.37","6.9","61.8","2017/11/9 4:00:00","2357.53","894.97","196.47","14.17"
