STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N
XH808A416121600974,401.87,876.26,749.57,1354.43,27.52,31.52,10.48,21.78,2017-2-20 13:00,1454.17,716.43,219.61,34.09
XH808A416121600974,415.97,927.66,705.14,1413.07,32.45,37.38,11.28,22,2017-2-20 14:00,1685.55,842.28,253.48,38.14
XH808A416121600974,414,922.45,692.76,1404.21,40.62,46,12.66,22.86,2017-2-20 15:00,2068.97,1046.55,311.86,42.38
XH808A416121600974,407.43,873.64,746.11,1374.82,51.36,59.57,13.07,28.79,2017-2-20 16:00,2486.82,1297.43,402.21,58
XH808A416121600974,407.1,897.28,721.45,1352.86,58.28,66.9,11.48,36.31,2017-2-20 17:00,2756.48,1473.69,451.83,63.62
XH808A416121600974,425.17,953.72,670.48,1353.52,61.93,68.59,10.24,40.9,2017-2-20 18:00,2909.86,1550.55,470.1,57.97
XH808A416121600974,396.66,878.31,743.66,1299.34,44.52,49.76,8.66,36.76,2017-2-20 19:00,2132.9,1121.14,348.9,45.69
XH808A416121600974,387.48,843.79,779.03,1249.31,31.97,37.62,7.07,36.34,2017-2-20 20:00,1535.69,799.52,263.24,44
XH808A416121600974,384.97,841.83,756.93,1233,25.17,29.69,4.79,46.83,2017-2-20 21:00,1197.1,620,212.83,38.38
XH808A416121600974,386.76,867.14,733.97,1206.38,22.38,27.72,3.52,49.62,2017-2-20 22:00,1032.21,545.9,199.34,39.97
XH808A416121600974,382.72,840.24,769.55,1183.76,18.52,23.97,2.55,46.17,2017-2-20 23:00,828.62,444.48,178.21,40.14
XH808A416121600974,380,851.86,748.41,1201.17,19.48,25.38,1.07,58.55,2017-2-21,822.93,453.21,183.97,42.31
XH808A416121600974,378,848.3,745.8,1185.07,20.77,25.7,-0.57,79.13,2017-2-21 01:00,880.87,495.5,189.07,41
XH808A416121600974,375.21,840.38,743.38,1164.38,22.28,27.28,-1,79.97,2017-2-21 02:00,945.24,531.21,204.79,42.17
XH808A416121600974,379.76,838.66,752,1173.21,21.03,25.59,-1.14,77.69,2017-2-21 03:00,898.41,507.97,192.83,39.48
XH808A416121600974,382.17,832.07,763.7,1162.73,20.4,24.87,-1,76.23,2017-2-21 04:00,876.53,490.57,186.17,38.37
XH808A416121600974,376.21,827.76,765.76,1188,21.86,27.31,-1.72,74.17,2017-2-21 05:00,912.83,523.55,208.86,44.21
XH808A416121600974,380.72,838.1,757.14,1170.24,23.62,29.31,-1.69,77.41,2017-2-21 06:00,980.9,561.66,219.34,45.41
XH808A416121600974,383,859.52,739.83,1160.93,24.48,29.07,-1.24,75.79,2017-2-21 07:00,1013.17,578.14,219.38,42.62
XH808A416121600974,387.31,878.21,727.24,1195.17,21.66,27.9,-1,64.17,2017-2-21 08:00,866.72,498.45,207.72,47.9
XH808A416121600974,387.38,890.28,700.45,1213.17,20.9,29.24,-1,53.52,2017-2-21 09:00,826.45,489.69,213.83,54.66
XH808A416121600974,385.72,865.62,732.76,1215.72,22,31.24,-1,50.21,2017-2-21 10:00,841.79,505.24,230.07,61.14
XH808A416121600974,383.14,854.41,752.79,1221.52,23.59,32.34,-0.31,48.24,2017-2-21 11:00,883.83,530.55,238.24,58.76
XH808A416121600974,383.13,845.83,804.47,1222.57,23.33,32.13,0.17,44.67,2017-2-21 12:00,903.3,534.7,239.4,59.63
XH808A416121600974,385.59,866.69,786.38,1249.66,24.62,35.14,1.34,39.66,2017-2-21 13:00,933.97,553.72,250.72,64.93
XH808A416121600974,388.76,855.9,809.07,1254.48,24.97,35.45,2.76,36.52,2017-2-21 14:00,963.62,567.79,258.76,67.1
XH808A416121600974,394.03,879.76,767.93,1277.14,25.72,36.69,3.41,34.72,2017-2-21 15:00,1005.41,587.83,266.31,67.93
XH808A416121600974,385.48,863.76,771.34,1288.48,24.93,35.07,4,33.31,2017-2-21 16:00,980.03,565.14,252.83,63.52
XH808A416121600974,390.72,897.66,712.72,1312.14,25.79,36.1,4,32.93,2017-2-21 17:00,987.59,566.79,253.52,63.48
XH808A416121600974,397.8,977.13,631,1338.4,24.9,34.03,4,34.4,2017-2-21 18:00,1050.2,592,246.43,59.07
XH808A416121600974,389.21,958.07,635.04,1307.57,21.86,30.11,2.96,36.07,2017-2-21 19:00,884.32,496.43,218.11,53.32
XH808A416121600974,392.41,947.48,645.52,1280.59,20.07,27.03,2,38.38,2017-2-21 20:00,833.83,463.79,200.38,47.52
XH808A416121600974,392.1,967.77,628.63,1278.57,20.6,28.03,2,39.23,2017-2-21 21:00,861.23,481.27,203.17,48.13
XH808A416121600974,392.33,935.93,690.2,1223.07,23.2,31.2,2,45.67,2017-2-21 22:00,952.3,531.93,219.27,51.3
XH808A416121600974,386.24,920.14,679.59,1205.83,24.59,31.9,2,49.59,2017-2-21 23:00,1016.38,573.24,237.21,51.9
XH808A416121600974,402.41,942.55,679.41,1184.59,25.72,33.45,1.83,51.48,2017-2-22,1043.66,593.9,245.38,54.28
XH808A416121600974,399.83,922.38,684.93,1165.83,24.48,32.48,1,51.86,2017-2-22 01:00,995.83,565.41,234.31,53.14
XH808A416121600974,391.33,933.83,686.13,1187.67,21.2,27.17,1.4,46.77,2017-2-22 02:00,889.17,490.77,198.03,43.13
XH808A416121600974,388.24,905.14,704.24,1199.28,20.14,26.79,1,42.66,2017-2-22 03:00,842.59,470.1,202.14,48.03
XH808A416121600974,388.59,869.66,739.52,1191.38,20.21,26.83,1,42,2017-2-22 04:00,836.34,473.34,197.86,46.48
XH808A416121600974,379,814.45,780.28,1210.83,17.24,24.38,1,36.31,2017-2-22 05:00,708.38,396.59,179.21,45.41
XH808A416121600974,386.28,869.45,737.1,1191.21,19.55,26.97,1,39.41,2017-2-22 06:00,798.79,452,195.55,49.79
XH808A416121600974,390.13,920.03,681.97,1221.37,19.47,26.97,1,39.17,2017-2-22 07:00,805.2,454.47,198.17,49.47
XH808A416121600974,405.82,932.5,681.79,1250.54,16.61,23.39,1,37.96,2017-2-22 08:00,700.46,390.71,172.46,45.93
XH808A416121600974,423.28,966.28,649.21,1271.45,18.72,24.41,1,39.45,2017-2-22 09:00,800.69,441.52,179.9,42.1
XH808A416121600974,410.68,993.71,645.06,1263.97,17.68,23.52,1,38.19,2017-2-22 10:00,755.87,415.06,173.42,39.9
XH808A416121600974,407.5,944.27,677.36,1283.23,17.82,23.09,2.09,37.09,2017-2-22 11:00,782.27,418.91,169.55,36.32
XH808A416121600974,396.62,933.17,678.28,1293.24,17.97,23.48,3.28,35.03,2017-2-22 12:00,833.21,436.72,172.17,40
XH808A416121600974,397.31,942.66,675,1342.72,17.72,22.83,4.76,31.76,2017-2-22 13:00,852.69,434,166.69,37.34
XH808A416121600974,404.38,919.03,681.97,1320.41,17.03,21.86,5.62,30.24,2017-2-22 14:00,827.28,417.24,159.03,35.1
XH808A416121600974,384.4,888.7,691.93,1322.2,14.57,18.67,6,29.27,2017-2-22 15:00,734.47,358.3,134.9,29.77
XH808A416121600974,383.52,883.93,690,1324.86,13.62,17.34,5.17,29.28,2017-2-22 16:00,695.24,339.07,127.55,27.59
XH808A416121600974,398.03,937.79,642,1327.34,14.83,18.52,5.14,30.28,2017-2-22 17:00,731.03,359.9,135.41,28.97
XH808A416121600974,427.07,967.03,620.03,1340.59,14.45,17.83,4,31.07,2017-2-22 18:00,722.41,347.72,131.59,28.07
XH808A416121600974,396,922.69,668.48,1316.66,11.9,14.17,3.72,32.59,2017-2-22 19:00,637.48,298.79,106.9,20.97
XH808A416121600974,398.97,905.52,680.34,1314.52,10.93,13.03,3,33.79,2017-2-22 20:00,595.03,275.24,97.48,19.72
XH808A416121600974,388.45,911,708.14,1300.52,9.76,11.55,3,32.38,2017-2-22 21:00,557.21,248.28,90.76,17.45
XH808A416121600974,390.86,907.41,706.79,1268.79,9.45,10.69,3,33.24,2017-2-22 22:00,543.48,239.31,83,15.38
XH808A416121600974,388.9,909,686.23,1258.63,15.03,17.23,2,43.93,2017-2-22 23:00,771.87,380.73,129.23,22.1
XH808A416121600974,387.86,908.17,687.52,1240.03,20.52,23.21,1.14,52.34,2017-2-23,997.07,513.45,170.72,28.03
XH808A416121600974,388.2,871,723.47,1206.67,14.43,16.1,1,51.13,2017-2-23 01:00,739.53,362.97,122.27,20.47
XH808A416121600974,384,866.69,722.07,1187,9.17,10,0,49.38,2017-2-23 02:00,524.1,234.83,80.41,14.41
XH808A416121600974,381,892.52,679,1176.55,11.14,12.14,0,54,2017-2-23 03:00,594.9,285.72,93.86,15.97
XH808A416121600974,381.76,891.34,693.41,1182.72,12.28,13.41,0,56.24,2017-2-23 04:00,647.21,316.41,106.14,17.55
XH808A416121600974,391.1,932.27,648.07,1164.13,19.6,21.33,0,58.73,2017-2-23 05:00,946.67,489.17,161.83,24.17
XH808A416121600974,399.72,1005.76,580.48,1185.17,25.17,27.41,-0.28,62.34,2017-2-23 06:00,1176.66,625.28,207.9,31.93
XH808A416121600974,396.59,1003.69,587.34,1166.66,26.62,29,-1,64.62,2017-2-23 07:00,1228.55,658.9,216.34,34.59
XH808A416121600974,443.52,994.31,601.17,1148.9,30.14,33.28,-1.07,66.14,2017-2-23 08:00,1340.03,736.79,245.62,38.66
XH808A416121600974,437.07,1040.03,559.97,1212.97,34.9,38.79,-1,64.69,2017-2-23 09:00,1575.69,858,288.86,47.69
XH808A416121600974,416.33,1040.6,579.63,1296.23,34.13,37.1,-0.37,61.43,2017-2-23 10:00,1585.6,851.37,269.67,41.43
XH808A416121600974,398.28,926.76,677.31,1233.48,30.62,33.17,0.45,54.97,2017-2-23 11:00,1429.24,754.21,241.86,34.24
XH808A416121600974,403.25,949.75,707.71,1533.86,55.14,59.71,2.43,51.21,2017-2-23 12:00,2530.61,1373.57,424.71,56
XH808A416121600974,405.86,933.14,689.14,1562.28,57.76,62.83,4.14,44.76,2017-2-23 13:00,2697.86,1449.24,443.1,57.38
XH808A416121600974,406.55,941.93,685.62,1673.69,67.03,72.1,5.76,39.79,2017-2-23 14:00,3103.41,1669.69,508.45,61.14
XH808A416121600974,400.48,960.31,653.03,1783.52,62.79,67.69,6.72,36,2017-2-23 15:00,2923.34,1562.1,472.93,56.48
XH808A416121600974,400.59,926.07,643.14,1636.03,49.24,53.97,7.45,33.93,2017-2-23 16:00,2377.34,1252.14,371.21,47.34
XH808A416121600974,401.59,926.14,640.31,1533.59,49.28,53.24,8,32.76,2017-2-23 17:00,2397.69,1252.59,372.69,44.69
XH808A416121600974,423.79,1041.83,519.03,1718.14,60.21,65.52,7.14,33.79,2017-2-23 18:00,2860.66,1521.83,450.31,55.34
XH808A416121600974,427.52,1081.38,503.66,1733.97,58.86,63.66,5.79,34.72,2017-2-23 19:00,2778.97,1488.31,443.34,51.38
XH808A416121600974,423.9,1095.72,528.03,1704.86,61.97,67.1,4.28,41.14,2017-2-23 20:00,2853.1,1540.07,471.03,57.66
XH808A416121600974,423.1,1111.28,471.07,1668.55,59.48,64.45,4,43.86,2017-2-23 21:00,2748.59,1475.69,456.38,58.9
XH808A416121600974,423.07,1121.1,502.41,1544.17,63.03,67.48,3.17,46,2017-2-23 22:00,2878.17,1558.76,481.24,58.9
XH808A416121600974,421.27,1138.93,455.7,1419.57,71.33,76.37,2.5,49.4,2017-2-23 23:00,3230.7,1763.13,537.83,66
XH808A416121600974,416.45,1149.34,461.69,1367.14,54.03,57.97,1.66,52.38,2017-2-24,2491.66,1347.03,410.14,52.28
XH808A416121600974,416.93,1110.31,503.97,1323.79,53.69,56.9,1,54.14,2017-2-24 01:00,2394.97,1308.62,410.62,51.69
XH808A416121600974,411.82,1100.61,513.61,1297.11,46.61,49.21,0.61,55.32,2017-2-24 02:00,2118.86,1146.36,356.29,44.86
XH808A416121600974,409.93,1037.55,562.03,1203.21,39.31,41.69,0,57.55,2017-2-24 03:00,1785.14,961.41,307.66,40.34
XH808A416121600974,405.97,1014.93,576.66,1176.38,42.38,44.97,0,61.31,2017-2-24 04:00,1939.9,1056.52,328.14,44.55
XH808A416121600974,412.07,1023.86,584.03,1177.55,48.07,51.34,-0.38,63.86,2017-2-24 05:00,2156.62,1185.9,374.97,50.83
XH808A416121600974,412.79,1004.9,608.31,1144.59,43.52,45.86,-1,64.17,2017-2-24 06:00,1962.48,1063.9,335.48,44.45
XH808A416121600974,407.76,998.52,606.17,1142.24,44.93,47.79,-1,65.62,2017-2-24 07:00,2034.76,1109.62,348.55,47.59
XH808A416121600974,445.9,995.52,610.28,1140,46.03,48.76,-1.28,65.79,2017-2-24 08:00,2053.14,1136.79,360.69,48.76
XH808A416121600974,440.62,998.41,626.28,1152.21,48.48,52.41,-0.9,64.34,2017-2-24 09:00,2155.97,1189.97,381.79,54.21
XH808A416121600974,424.93,1048.1,601.86,1277.55,61.38,65.07,0,60.72,2017-2-24 10:00,2743.03,1503.21,468.79,60.76
XH808A416121600974,413.38,1037.17,585.86,1407.69,72.14,77.17,0.59,56.24,2017-2-24 11:00,3221.76,1774.9,553.72,71.24
XH808A416121600974,444.86,1090.24,562.83,1750.59,88.48,94.14,2.48,50.9,2017-2-24 12:00,3990.52,2188.03,665.93,82.48
XH808A416121600974,434.31,1021.93,607.69,1731.72,71.24,76.66,4.97,40.97,2017-2-24 13:00,3343.9,1799.38,532.59,65.97
XH808A416121600974,417.2,975.6,603.43,1637.93,50.4,54.5,7,33.5,2017-2-24 14:00,2437.17,1281.07,378.7,45.7
XH808A416121600974,421.62,995.31,572.24,1672.21,52.66,57.21,8.48,30.21,2017-2-24 15:00,2602.76,1350.38,395.76,47.38
XH808A416121600974,414.24,999.69,559.79,1600.31,49.45,53.9,9,29.17,2017-2-24 16:00,2462.34,1264.83,365.69,44.62
XH808A416121600974,395.66,902.9,646.07,1489.48,34.97,38.52,8.76,28.66,2017-2-24 17:00,1757.76,883.66,264,33.76
XH808A416121600974,395.59,896.14,648.14,1443.24,25.9,28.79,8,28,2017-2-24 18:00,1384.24,668.07,203.55,26.72
XH808A416121600974,390.31,866.66,725.24,1446.41,31.24,34.34,7.14,28.72,2017-2-24 19:00,1575.55,793.66,235.31,31.41
XH808A416121600974,390.79,854.17,766.17,1374.31,24.14,26.24,6.03,27.9,2017-2-24 20:00,1269.24,628.17,187.48,25.34
XH808A416121600974,392.93,869.69,690.72,1297.1,12,12.93,5.14,23.03,2017-2-24 21:00,721.48,319.41,97.52,14.86
XH808A416121600974,395.76,916.41,634.34,1263.31,10.93,11.66,4.55,21.97,2017-2-24 22:00,672.83,287.28,88.97,12.9
XH808A416121600974,391.03,847.28,693.79,1248.55,8.9,9.48,3.93,20.31,2017-2-24 23:00,556.41,233.45,75.24,11.14
XH808A416121600974,385.55,853.93,676.83,1243.59,6.79,7.1,3,19.66,2017-2-25,489.1,186.38,57.34,8.79
XH808A416121600974,404.41,1032.48,525.79,1244.55,10.59,11.21,2.17,26.24,2017-2-25 01:00,629.97,280.72,89.24,13.17
XH808A416121600974,408,1058.07,528.31,1241.55,11.93,12.79,1,32.38,2017-2-25 02:00,678.07,315.93,96.38,14.38
XH808A416121600974,400.97,1045.8,562.07,1218.63,9.63,10.37,1,32.7,2017-2-25 03:00,566.57,255.83,80,11.93
XH808A416121600974,397.07,999.76,594.41,1181.24,7.38,7.52,0.86,30.93,2017-2-25 04:00,465.28,198.31,60.48,8.59
XH808A416121600974,407.34,1006.59,598.24,1166.14,8.24,9.03,0.76,32.41,2017-2-25 05:00,505.34,223.59,71.1,12.21
XH808A416121600974,397.52,960.72,618.34,1136.9,8.66,8.86,0.62,33.62,2017-2-25 06:00,528.24,232.48,71.48,9.76
XH808A416121600974,392.74,932.74,652.07,1115.7,8.74,9,0,32.63,2017-2-25 07:00,547.37,238.63,71.26,10.22
XH808A416121600974,404.38,958.28,620.69,1147.28,8.93,9.24,0.79,32,2017-2-25 08:00,559.1,243.97,71.41,10.66
XH808A416121600974,412.9,947.69,634.76,1128.69,10.34,10.69,1,31.59,2017-2-25 09:00,612.14,277.97,84.28,11.59
XH808A416121600974,406.14,916.45,681.66,1152.76,11.38,11.72,1.41,28.31,2017-2-25 10:00,658.93,295.45,89.69,11.52
XH808A416121600974,409.24,968.41,659.76,1308.21,16.86,17.28,2.59,27.31,2017-2-25 11:00,956.86,445.24,127.03,14.86
XH808A416121600974,420.28,1045.45,652.28,1800.28,24.83,25.76,4.21,26.1,2017-2-25 12:00,1364.62,661.38,187.03,20.14
XH808A416121600974,418.59,972.41,628.24,1864.66,25.76,26.83,6.34,23.41,2017-2-25 13:00,1404.9,669.79,187.21,21.52
XH808A416121600974,410.1,934.8,603.57,1697.27,25.73,27.67,8,23.1,2017-2-25 14:00,1428.93,680.53,189.7,24.13
XH808A416121600974,402.72,922.9,614.03,1597.62,27.86,30.03,9,22.03,2017-2-25 15:00,1554.97,745.24,206.21,26.24
XH808A416121600974,404.97,940.86,592.83,1518.31,28.21,30.9,9.83,21.76,2017-2-25 16:00,1563.07,742.48,214.21,27.45
XH808A416121600974,406.9,947.76,586.1,1515,28.66,31.24,10,21.17,2017-2-25 17:00,1549.48,741.41,216.83,28.66
XH808A416121600974,405.62,950.21,568.07,1493.14,28.86,31.38,10,20.97,2017-2-25 18:00,1559.07,747.41,215.31,25.66
XH808A416121600974,390.93,863.28,646.17,1416.97,21.97,23.62,8.31,22.83,2017-2-25 19:00,1208.1,563.17,167.21,21.34
XH808A416121600974,385.69,868.28,650.76,1376.55,18.07,19.34,6.69,24.14,2017-2-25 20:00,1027.31,477.55,140.21,19.24
XH808A416121600974,391.03,877.55,629.76,1312.79,13.83,14.72,5.79,23.83,2017-2-25 21:00,809.83,361.66,105.79,13.72
XH808A416121600974,391.93,859.34,666.41,1285.55,10.97,11.34,5,22.76,2017-2-25 22:00,678.59,292.03,85.59,11.62
XH808A416121600974,387.59,825.97,734.93,1274.28,10.86,11.17,5,21.14,2017-2-25 23:00,682.93,287.62,86.52,11.31
XH808A416121600974,382.57,829.39,707.29,1317.04,9.14,9.54,4.32,28.5,2017-2-26,603.07,252.54,71.89,10.75
XH808A416121600974,391.31,872.48,673,1268.59,10.14,10.79,4,32.45,2017-2-26 01:00,650.24,275.38,80.21,12.14
XH808A416121600974,389.67,877.37,665.8,1223.2,10.5,10.93,3.13,32.63,2017-2-26 02:00,656.9,280.03,83.67,11.03
XH808A416121600974,386.28,931.79,621.76,1249.72,11.62,11.9,2.31,38.62,2017-2-26 03:00,690.24,309,88.52,11.38
XH808A416121600974,383.86,903.72,662,1242.38,10.55,10.76,1.52,42.34,2017-2-26 04:00,638.9,284,81.55,10.31
XH808A416121600974,386.59,933.62,630.9,1213.1,11.9,12.41,1,46.28,2017-2-26 05:00,696.83,318.59,95,12.28
XH808A416121600974,396.19,925.89,678.52,1203.74,12.93,13.26,0.07,49.74,2017-2-26 06:00,746.33,344.59,98.37,12
XH808A416121600974,402.69,962.14,663.07,1182.38,16.07,16.69,0,52.66,2017-2-26 07:00,872.1,417.52,125.9,15.52
XH808A416121600974,412.14,1005.79,605,1168.93,19.72,20.83,0,55.62,2017-2-26 08:00,1020.93,509.62,154.72,20.41
XH808A416121600974,420.28,993.9,679.69,1162.21,24,25.1,0,55.17,2017-2-26 09:00,1214.79,617.86,184.83,23.76
XH808A416121600974,419.9,953.45,803.03,1199.83,27.76,28.41,0.14,51.76,2017-2-26 10:00,1415.38,716.93,208.69,24.66
XH808A416121600974,435.9,1019.48,746.97,1349.69,35.45,36.72,1.41,49.72,2017-2-26 11:00,1787.86,907.38,257.38,29
XH808A416121600974,429.9,915,774.07,1240.69,31.17,32.31,3.14,44.45,2017-2-26 12:00,1585.97,799.1,232.48,26
XH808A416121600974,419.52,948.34,692.76,1564.34,32.83,34.1,5.97,38.14,2017-2-26 13:00,1750.9,861.9,240.79,26.14
XH808A416121600974,436.86,992.52,612.62,1990.72,42.03,43.97,8.21,33.28,2017-2-26 14:00,2203.66,1097.76,299.31,31.41
XH808A416121600974,426.93,932.9,612,1891.83,37.45,39.93,9.41,30,2017-2-26 15:00,2014.07,983.21,271,30.45
XH808A416121600974,422.2,922.67,612.5,1681.13,32.97,35.73,10.33,27.4,2017-2-26 16:00,1819.5,875.73,244.6,28.07
XH808A416121600974,417.55,952.03,571.93,1708.69,33.83,36.14,11,26.14,2017-2-26 17:00,1817.69,880.9,244.48,26.72
XH808A416121600974,433.55,1006.28,516.14,1648.24,33.17,36.03,11,24.72,2017-2-26 18:00,1849.59,885.48,241.34,28.55
XH808A416121600974,418.59,990.07,535.62,1540.28,31.14,33.72,10.21,24.52,2017-2-26 19:00,1729.34,822.76,230.52,25.59
XH808A416121600974,456.55,1226.83,362.38,1549.76,45.45,48.9,8.1,30.97,2017-2-26 20:00,2367.83,1194.31,333.76,38.97
XH808A416121600974,457.66,1280.66,344.41,1526.97,44.83,47.9,6.59,34.38,2017-2-26 21:00,2292.76,1158.21,327.76,37.14
XH808A416121600974,457.59,1251.55,365.66,1460.86,42.97,45.69,5.52,36.83,2017-2-26 22:00,2136.62,1088.59,318.45,38.07
XH808A416121600974,458.34,1206.17,396.31,1398.48,41.03,43.9,4.34,40.1,2017-2-26 23:00,2040.93,1053,307.66,38.24
XH808A416121600974,440.28,1168.59,428.52,1357.79,40.79,43.79,3.59,40.03,2017-2-27,2051.03,1045.1,304.1,36.83
XH808A416121600974,430.62,1106.03,494.07,1298.28,44.14,46.07,2.79,42.55,2017-2-27 01:00,2173.31,1125.17,327.24,36.86
XH808A416121600974,409.97,1082.59,515.76,1256.1,39.21,40.83,1.97,45.38,2017-2-27 02:00,1944.21,1006.69,291.21,33.48
XH808A416121600974,402.07,1032.1,551.45,1212,40.34,41.79,1,45.28,2017-2-27 03:00,1995.55,1040.76,294.55,34.45
XH808A416121600974,392.83,930.21,647.59,1166,27.21,28.24,1,42,2017-2-27 04:00,1380.93,696.9,205.66,24.21
XH808A416121600974,389.9,916.27,667.17,1142.03,27.17,29.4,0.5,42.17,2017-2-27 05:00,1348.87,696.2,217.1,32.5
XH808A416121600974,393.76,963.72,633.83,1135.55,27.03,27.9,0,43.93,2017-2-27 06:00,1361.76,688.31,202.07,25.52
XH808A416121600974,420.41,1008.03,630.79,1154.59,29.93,31.03,0,44.59,2017-2-27 07:00,1501.48,772.79,225.45,28.28
XH808A416121600974,447.55,1026.24,624.34,1165.62,42.48,45.07,0,44.17,2017-2-27 08:00,2008.93,1068.41,323.48,43.72
XH808A416121600974,444.28,1044.17,607.07,1208.9,39.55,42.9,0,44.66,2017-2-27 09:00,1857.69,992.59,307.55,46.28
XH808A416121600974,439.28,1018.41,733.34,1209.1,34.59,36.83,0.21,41.79,2017-2-27 10:00,1663.93,874.76,265,36.79
XH808A416121600974,429.97,1012.66,753.07,1329.79,40.55,42.1,1.66,40.55,2017-2-27 11:00,1986.69,1028.93,300.28,33.48
XH808A416121600974,446.1,1083.9,658.38,1547.17,46.34,48.93,4.07,36.41,2017-2-27 12:00,2340.9,1198.66,340.14,38.69
XH808A416121600974,437,1004.24,686.34,1761.9,45.38,47.48,7.55,27.79,2017-2-27 13:00,2328.93,1170.41,324.66,32.28
XH808A416121600974,459.86,1076.97,540.03,2474.03,56.14,60.03,10,23.93,2017-2-27 14:00,2956.72,1476.59,400.21,41.93
XH808A416121600974,457.97,1050.21,458.66,2318.66,50.52,54.83,11.28,22.24,2017-2-27 15:00,2673.48,1330.45,363.79,40.62
XH808A416121600974,427.76,977.55,511.76,1765.07,39.69,43,12,21.14,2017-2-27 16:00,2121.69,1034,288.41,33.9
XH808A416121600974,434.43,1066.93,447.67,1718.07,44.27,48.03,12.43,20.5,2017-2-27 17:00,2346.6,1155.7,319.17,34.37
XH808A416121600974,471.28,1182.66,354.52,1644.28,42.38,46.17,12.59,20.79,2017-2-27 18:00,2300.41,1115.38,304.69,33.9
XH808A416121600974,409.59,972.69,545.76,1530.66,28.28,30.83,10.83,21.1,2017-2-27 19:00,1573.07,752.62,209.21,26.59
XH808A416121600974,404.86,964.86,564.03,1444.07,27.03,29.38,9.66,22.62,2017-2-27 20:00,1489.41,706,202.31,24.1
XH808A416121600974,399.93,896.21,629.45,1369.69,22.31,24.07,9,23.03,2017-2-27 21:00,1284.03,590.45,163.24,20.28
XH808A416121600974,391.43,834.54,665.46,1356.93,12.93,13.86,8.07,18.32,2017-2-27 22:00,800.86,338.32,102.21,13.43
XH808A416121600974,386.9,804.48,675.38,1344.69,7.83,8.28,7.83,15.76,2017-2-27 23:00,553.45,211.34,64.45,9.34
XH808A416121600974,385.45,830,651.59,1326.28,7.1,8.1,7,15.31,2017-2-28,504.14,190.14,60.69,11.14
XH808A416121600974,381.3,816.19,668.63,1331.67,5.56,6.3,7,15.04,2017-2-28 01:00,439.93,153.67,48.52,9.37
XH808A416121600974,378.9,801.53,676.57,1303,5.47,5.8,6.67,15.03,2017-2-28 02:00,421.8,143.93,47.13,7.9
XH808A416121600974,383.45,853.03,657.72,1259.76,6.55,7.07,5.97,17.24,2017-2-28 03:00,466.28,167.69,56.03,9.1
XH808A416121600974,387.62,897.55,626.62,1221.86,6.93,7.34,5,20.83,2017-2-28 04:00,481.1,180,58.69,8.55
XH808A416121600974,392.7,893.4,639.6,1267.6,8.97,9.57,4.67,25.07,2017-2-28 05:00,596.93,239.47,74.3,12.53
XH808A416121600974,387.38,926.66,599.59,1244.14,12.97,13.69,3.62,34.41,2017-2-28 06:00,753.28,337.14,104.79,14.79
XH808A416121600974,422.39,1085.39,464,1282.89,15.75,17.46,3,38.04,2017-2-28 07:00,863.36,413.68,129.04,20.18
XH808A416121600974,513.62,1134.48,450.03,1317.17,20.86,23.41,2.07,40.59,2017-2-28 08:00,1084.76,535.21,167.21,27.1
XH808A416121600974,431.45,1113.21,476.17,1360.79,21.55,23.83,2.69,37.76,2017-2-28 09:00,1108.1,546.72,172.52,26.79
XH808A416121600974,443.86,1208.34,398.79,1531.21,25.86,28.45,3.93,39,2017-2-28 10:00,1339.76,667.86,204,28.48
XH808A416121600974,422.79,1150.93,420.66,1652.83,26.1,27.86,5.17,36.79,2017-2-28 11:00,1384.72,671.83,200.41,24.93
XH808A416121600974,421.1,1050.9,487.69,1788.59,24.38,26.34,6.41,33.55,2017-2-28 12:00,1316.03,623.86,179.66,23.17
XH808A416121600974,418.03,952.07,552.4,1974.87,23.07,24.63,8.87,25.8,2017-2-28 13:00,1310.57,602.23,168.93,19.4
XH808A416121600974,408.59,920.76,506.55,1811.55,15.69,16.83,10.21,22.24,2017-2-28 14:00,971.48,414.07,118.21,14.83
XH808A416121600974,409.48,932.83,493.52,1668.31,14.1,15.28,11.48,20.72,2017-2-28 15:00,901.66,382.34,106.93,14.76
XH808A416121600974,394.41,911.24,551.79,1393.86,9.76,10.79,9.52,26.21,2017-2-28 16:00,678.17,259.21,80.86,14.52
XH808A416121600974,406.86,950.41,513.45,1377.41,9.55,10.72,9.48,24.66,2017-2-28 17:00,632.28,241.03,79.97,12.72
XH808A416121600974,393.38,920.59,548.1,1383.69,6.52,7.79,8.38,26.83,2017-2-28 18:00,478.41,173,59.97,12.28
XH808A416121600974,400.34,890.52,581.86,1366.79,6.14,6.66,6.69,33.38,2017-2-28 19:00,474.55,172.41,55.07,9.76
XH808A416121600974,402,939.76,540.14,1330.17,8.21,9.1,6,37.41,2017-2-28 20:00,551.93,217.17,70.21,12.62
XH808A416121600974,396.31,891.41,591.55,1306.1,9.72,11.69,6,34.38,2017-2-28 21:00,594.83,246.83,86.97,17.55
XH808A416121600974,388.41,833.21,636.31,1298.66,12.28,18.31,6,25.17,2017-2-28 22:00,609.97,291.1,133.52,37.45
XH808A416121600974,379.59,805.52,636.76,1295.9,27.9,44.24,6,21.38,2017-2-28 23:00,1059.97,631.31,304.9,90.83
