,0,1,2,3,4,5
23,0.20384502771641827,0.2273655227812765,0.40083379680938624,0.2652316254419286,0.21332093751912828,0.22547862416763206
24,0.347933724024122,0.3168209264680543,0.4692981595733794,0.3513118321771108,0.3517710082727942,0.299808909971406
25,0.25464772896860416,0.32065804440233336,0.32590578150251454,0.28325904522358586,0.5058531396624953,0.46852688628078937
26,0.31898632325866627,0.15818978972601572,0.30755253227092794,0.21384213608218686,0.15683603186651662,0.1778447994407401
27,0.35695092474963075,0.2211007360576537,0.38601254670777807,0.2182648151366012,0.2643428120698259,0.21358705648970758
28,0.2947256464721828,0.08118845259666718,0.4334409557152479,0.08948928719300188,0.07987512704948792,0.1060774900563676
29,0.1752193432634055,0.12809828224860537,0.26728225653890225,0.17204334524242756,0.14325746821891971,0.25993609812304325
30,0.23722366161812963,0.23037126848759693,0.36158080334906195,0.2327711362980512,0.21950312023518054,0.41210352238714093
31,0.34678679845953925,0.3241735431164638,0.35563801750944235,0.32636752896079635,0.3194648992726484,0.3504610759010172
32,0.3367041573952146,0.2691195065732305,0.29260167012226834,0.29611179133217774,0.3360367812311229,0.5094960469126453
33,0.2770917412518826,0.346801845220833,0.42011647055362233,0.3163563111219026,0.27256154871077176,0.43369735663108344
34,0.31258564109085807,0.3189300500271397,0.42241853025325327,0.32794016455380187,0.32487527121440385,0.4262494443520251
35,0.33712958109588054,0.27406363546137014,0.44084500040328384,0.22257651750974272,0.2796123960213006,0.30497649747424577
36,0.31320039624789214,0.2454052812006086,0.2454052812006086,0.2816138745876136,0.2454052812006086,0.2614146139724038
37,0.2904631739581027,0.34065023719328535,0.45098879295301747,0.27397958140981876,0.31007208354818483,0.332579613958879
38,0.31053459262326183,0.34281904256340096,0.3845184026094191,0.3247018158364013,0.4106939746627988,0.35456979271827443
39,0.3030201313261302,0.28581022147216567,0.366487913522004,0.2948060579556941,0.29539925099417363,0.25821241773139747
40,0.28385441410794743,0.316262290177768,0.3723930983394591,0.27093726941118307,0.22332127874653873,0.26475751539337583
41,0.24108390464991356,0.2937534119561171,0.3639157273420993,0.2611639311763724,0.3228951525023077,0.2980031674715123
42,0.3078770206962462,0.40374037735594137,0.3998158185865827,0.30483874147357737,0.34228058642593273,0.3538881501953295
43,0.3355552302990631,0.2683278783417693,0.32936646672099545,0.33918226934017687,0.2683278783417693,0.29904511240231674
44,0.34109247369688467,0.33481997250211526,0.41437167536306396,0.32972770711855787,0.38683983098664565,0.32718078102596404
45,0.3836572632546692,0.36543611836574547,0.34902889545244603,0.38514930567945915,0.3623949491630178,0.3850910240072969
46,0.3501513861884461,0.3700706043749133,0.4615117209269321,0.3251175657357125,0.40774711906148664,0.3501079517460226
47,0.3769215981926745,0.33505669189660003,0.4349300923288498,0.36518768874895347,0.39816990640883887,0.4205180445348814
48,0.32474662726348635,0.32766988699553734,0.48396100725831587,0.3272469913833373,0.39439765890234146,0.3641820604324766
49,0.40999386552710293,0.39188733469256937,0.37437343200303647,0.35540204332358105,0.351260078140995,0.4129120579897912
50,0.31093151551964404,0.35930549104560283,0.4819839676756363,0.30591629386304164,0.4396428547651619,0.40227307525206574
51,0.32536284681583466,0.34923857716823087,0.3996316941634439,0.2676518149171798,0.3783742761950221,0.3593007393047773
52,0.3479620824105561,0.23434013721223318,0.40196804802122693,0.26618002263351775,0.28271271063690917,0.3624894797396169
53,0.33910213119866556,0.25014796564111275,0.28746917976578884,0.20729300893886915,0.3074154672847129,0.25175527240406015
54,0.26920064058400967,0.20313322810029724,0.34642430747365494,0.28399223870807594,0.2572551242576593,0.21840547022101808
55,0.218482302999702,0.21370304050534805,0.3135593755486062,0.25461718218396107,0.24516229108966694,0.21370304050534805
56,0.24907922488285486,0.3172338465214094,0.30018785632830397,0.2301860603666914,0.20896552782381725,0.35770266828292396
57,0.2052093865474338,0.25646264283745357,0.4931557859718459,0.25170693755520834,0.33079718774040046,0.2516966706300681
58,0.3488590678542615,0.23211294646724076,0.5147420750343024,0.2607472934066934,0.22253760198309977,0.23134475527891016
59,0.2961070309056911,0.23459387990236127,0.3135877830490861,0.20123386976255886,0.2916409970067193,0.28485039205615365
60,0.25942350831709377,0.20624485385839203,0.3753770950170778,0.16175020191146797,0.22999013591292003,0.3307504233638288
61,0.18631019147715724,0.1590169445009888,0.3882920664515346,0.2537712578584278,0.2940295350962893,0.3007778464468192
62,0.4027281209703204,0.26073111920292924,0.27263018718910614,0.19934778404432202,0.15508916708258208,0.24430422764812806
63,0.2877104264400325,0.16439311110612811,0.36995947935898127,0.2481740635774576,0.1892826759443013,0.23641697578792872
64,0.1692926249148846,0.2663321150090217,0.23762164143196407,0.2065375546528253,0.17359022622090717,0.16623639440912827
65,0.3196041491651252,0.25519654530479413,0.285390563217788,0.2414339230851983,0.20563083583350977,0.21794152174480552
66,0.1497886466778038,0.1702287765273039,0.16444286041798548,0.13383162697824952,0.2273859349981183,0.22047018536415666
67,0.265332611235047,0.31587087555879656,0.32505167673229945,0.2577705279657002,0.23627067463381154,0.27623103549020644
68,0.3093255709347287,0.4068346794451285,0.29771677562066934,0.3036449930411297,0.3226707751734633,0.36807581186840277
69,0.3194743172034869,0.3037995891750703,0.3321915219919791,0.27352693389921756,0.27903443386225385,0.3565406954888893
70,0.2847811607189778,0.3208228714137505,0.4431058371697685,0.28762472748717893,0.40388188707234424,0.3128975621847268
71,0.39921053720009897,0.373881956207767,0.38279956563084694,0.30358843886496123,0.3509599100762386,0.32819876460792563
