,CO,NO2,SO3,O3,PM25,PM10
2017/1/23 0:00,74.67,226.73,212.57,517.53,81.03,98.53
2017/1/23 1:00,75.67,225.17,216,503.83,80.8,97.8
2017/1/23 2:00,77.8,221.07,210.2,495.8,82.3,100.1
2017/1/23 3:00,71.97,222.5,236.6,495.6,73.47,90.6
2017/1/23 4:00,71.67,212.97,278.27,480.6,79.13,97.8
2017/1/23 5:00,75.97,218.02,281,465.53,87.4,106.2
2017/1/23 6:00,70.63,212,301.27,485.83,80.87,102.7
2017/1/23 7:00,71.5,216.87,301.97,483.77,70.5,85.63
2017/1/23 8:00,78.2,230,257.5,512.93,84.93,103.17
2017/1/23 9:00,80.17,219.17,280.1,502.1,100.9,122.27
2017/1/23 10:00,78.47,304.2,347.6,560.47,59.87,68.6
2017/1/23 11:00,74.57,376.8,336.8,651.4,42.67,49.47
2017/1/23 12:00,73.37,393.04,331.04,713.81,37.22,43.15
2017/1/23 13:00,76.86,377.9,308.86,719.55,40.9,48.76
2017/1/23 14:00,88.33,401.83,279.2,724.93,49.9,59.5
2017/1/23 15:00,76.3,417.93,476,772.4,41.1,48.57
2017/1/23 16:00,79.32,400.7,432.9,729.13,41.03,47.93
2017/1/23 17:00,77.735,336.27,323.3,659.1,38.03,45.13
2017/1/23 18:00,66.83,260.2,242.4,568.8,35.83,40.97
2017/1/23 19:00,63.77,234.23,229.33,534.97,42.93,49.2
2017/1/23 20:00,63.83,220.47,220.17,509.63,47.7,54.5
2017/1/23 21:00,63.07,220.6,217.23,514.9,44.37,50.97
2017/1/23 22:00,72.67,231.5,210.17,531.93,48.2,54.93
2017/1/23 23:00,77,217.7,217.17,500.77,59.33,68.43
2017/1/24 0:00,72.83,219.03,217.47,494.27,66.83,76.67
2017/1/24 1:00,72.63,204.17,231.57,455.27,71.97,81.3
2017/1/24 2:00,69.97,196.67,233.6,462.83,73.4,83.27
2017/1/24 3:00,66.1,200.2,236.43,470.43,71.4,80.43
2017/1/24 4:00,64.3,200,224.47,485.63,76.57,85.87
2017/1/24 5:00,67.57,233.87,189.07,542.57,77.03,87.73
2017/1/24 6:00,70.03,225.07,208.6,503.07,93.13,104.3
2017/1/24 7:00,66.83,206.5,226.03,472.03,102.47,115.5
2017/1/24 8:00,71.07,208.23,222.07,482.1,111.73,126.6
2017/1/24 9:00,70.47,197.93,230.8,462.07,110.7,124.77
2017/1/24 10:00,91.73,262.43,205.07,565.4,120.97,136.5
2017/1/24 11:00,86.73,402.57,243.43,751.87,68.23,78.2
2017/1/24 12:00,89.2,446.3,247.27,781.5,59.7,68.23
2017/1/24 13:00,105.57,435.37,231.17,789.93,62.53,70.17
2017/1/24 14:00,111.53,422.37,332.17,800.43,64.17,75.17
2017/1/24 15:00,118.8,434.4,324.17,806.27,67.03,80.17
2017/1/24 16:00,112.2,413.77,285.72,796.83,64.83,76.17
2017/1/24 17:00,112.9,362.53,285.72,738.53,67.63,76.93
2017/1/24 18:00,82.43,272.5,222.47,608.87,71.03,78.93
2017/1/24 19:00,74.7,257.07,195.3,582.07,78.17,88.13
2017/1/24 20:00,72.77,246.43,187.93,549.63,87.93,99
2017/1/24 21:00,77.57,242.83,189.93,554.5,97.93,108.4
2017/1/24 22:00,104.6,306.07,169.03,639.57,127.5,141.33
2017/1/24 23:00,94.6,262.13,201.17,551.2,106.27,118.1
2017/1/25 0:00,97.1,257.33,217.83,527.2,129.7,147.2
2017/1/25 1:00,103.4,285.83,234.3,582.23,141.93,163.6
2017/1/25 2:00,103.23,258.8,239.93,520.87,144.83,165.13
2017/1/25 3:00,103.53,244.6,245.17,521.67,143.73,164.4
2017/1/25 4:00,104.2,226.43,241.83,508.83,156.53,178.2
2017/1/25 5:00,101.8,203.4,229.63,471.8,166.13,189.2
2017/1/25 6:00,102.07,199.3,230.43,457.7,184.3,211.23
2017/1/25 7:00,114.33,210.4,229.2,476.67,198.6,229.07
2017/1/25 8:00,126.67,212.47,242.53,465.83,222.1,253.77
2017/1/25 9:00,131.5,201.3,258.63,461.1,244.57,278.37
2017/1/25 10:00,150.6,252.67,302.53,497.23,235.77,264.63
2017/1/25 11:00,143.7,362.93,297.48,593.13,268.23,297.6
2017/1/25 12:00,143.7,498.73,297.48,709.3,247.43,289.7
2017/1/25 13:00,149.77,579.93,297.48,761.1,174.33,210.3
2017/1/25 14:00,137.63,607.57,292.43,803.97,165.53,198.67
2017/1/25 15:00,137.47,640.73,241.3,826.53,160.6,193.3
2017/1/25 16:00,131.6,594.4,221.37,818.83,159.9,190.33
2017/1/25 17:00,129.9,390,248.23,697.97,164.83,195.1
2017/1/25 18:00,122.67,286.27,233.33,610.03,166.6,191
2017/1/25 19:00,120.4,270.03,207.1,595.53,169.73,189
2017/1/25 20:00,131.2,249,214.63,560.67,205.1,224.53
2017/1/25 21:00,160.2,263.73,213.57,557.7,243.9,269.57
2017/1/25 22:00,153.97,269.77,211.4,558.8,263.6,294.47
2017/1/25 23:00,143.73,251.47,216.97,508.67,277.9,311.73
2017/1/26 0:00,145.07,253.73,218.6,505.1,286.9,325.1
2017/1/26 1:00,153.73,240.4,234.8,491.5,307,347.37
2017/1/26 2:00,153.27,228.1,240.57,496.13,319.87,358.13
2017/1/26 3:00,153.13,219.57,246.3,487.87,314.4,354.07
2017/1/26 4:00,156.27,236.53,265.27,491.1,305.5,350.37
2017/1/26 5:00,148.57,271.13,302.97,502.63,257.47,291.5
2017/1/26 6:00,143.47,222,293.47,469.87,254.97,285.5
2017/1/26 7:00,125.83,214.4,267.57,460.03,223.83,248.27
2017/1/26 8:00,136.83,221.4,278.27,435.53,237.8,265.67
2017/1/26 9:00,118.47,308.77,260.57,555.6,160.97,173.9
2017/1/26 10:00,125.07,328.57,263.87,594.07,148.07,161.37
2017/1/26 11:00,127.77,343.13,261.43,625.43,157.83,175.3
2017/1/26 12:00,129.23,322.73,267,615.8,194.33,223.2
2017/1/26 13:00,142.3,343.53,255.87,604.77,228.33,263.03
2017/1/26 14:00,172.9,352.17,267.23,585.87,305.47,357.53
2017/1/26 15:00,215.67,305.17,272.75,569.73,380.7,450.67
2017/1/26 16:00,246,398.4,267.115,690.87,398.73,480.6
2017/1/26 17:00,259.73,429.23,261.3,679.365,322.83,393.5
2017/1/26 18:00,225.4,315.77,250.5,678.83,295.13,358
2017/1/26 19:00,223.57,308.57,257.03,633.87,301.43,348.63
2017/1/26 20:00,223.23,338.03,284.67,654.03,258.33,293.9
2017/1/26 21:00,72.07,414.065,178.67,762.2,27.7,35.67
2017/1/26 22:00,58.43,471.33,174.63,678.27,12.63,16.93
2017/1/26 23:00,59.6,420.63,178.27,656.27,12.87,16.23
2017/1/27 0:00,56.07,407.5,181.03,679.9,10.57,12.27
2017/1/27 1:00,53.67,367.83,186.87,664.97,8.93,10.6
2017/1/27 2:00,54.77,343.67,193.5,631.63,11.63,13.4
2017/1/27 3:00,56,329.2,202.6,584.77,14.8,17.53
2017/1/27 4:00,57.5,280.37,207.97,554.77,16.7,19.47
2017/1/27 5:00,68.67,223.53,222.53,490.77,18.73,22.63
2017/1/27 6:00,95.37,208.03,218.1,492,25.33,29.77
2017/1/27 7:00,121.23,218.53,219.97,517.97,25.015,29.1
2017/1/27 8:00,110.13,211,219.47,527.13,25.015,29.1
2017/1/27 9:00,106,215.43,241.13,508.73,25.015,29.1
2017/1/27 10:00,76.2,343.8,292.87,644.17,24.7,28.43
2017/1/27 11:00,74.1,419.37,294.23,735.43,20,23.37
2017/1/27 12:00,80.67,508.43,197.7,776.37,17.27,20.6
2017/1/27 13:00,95.1,521.17,175.7,781.47,14.63,17.37
2017/1/27 14:00,68.43,625.93,154.03,799.4,13.77,16.1
2017/1/27 15:00,73,626.37,164.6,773.87,18,20.57
2017/1/27 16:00,71.37,635.53,151.43,773.9,21.13,24.6
2017/1/27 17:00,69.23,577,160.7,768.6,21.07,24.57
2017/1/27 18:00,71.93,371.4,203.9,616.27,28.8,33.63
2017/1/27 19:00,77.6,263.87,237.17,538.6,52.97,59.53
2017/1/27 20:00,73.53,230.37,233,526.93,53.13,60.03
2017/1/27 21:00,87.67,215.2,254.2,497.03,77.63,89.03
2017/1/27 22:00,114.6,295.63,290.33,597.97,121.8,139.6
2017/1/27 23:00,112.47,297.37,376.07,569.7,172.8,195.7
2017/1/28 0:00,118.13,262.63,359.57,516.57,160.83,183.47
2017/1/28 1:00,126.3,255.17,306.6,505.5,157.2,177.17
2017/1/28 2:00,115.37,265.8,343.47,513.83,127.53,146.1
2017/1/28 3:00,91.07,237.3,499.57,474.53,100.2,117.4
2017/1/28 4:00,98.7,228.47,483.33,466.47,101.77,115.67
2017/1/28 5:00,112.33,227.4,429.37,448.3,108.97,123.77
2017/1/28 6:00,123.23,223.4,363.53,460.87,108.2,122.13
2017/1/28 7:00,116.1,220.43,351.43,458.8,103.07,116.63
2017/1/28 8:00,126.1,227.3,455.73,465.07,124.97,141
2017/1/28 9:00,136.5,227.57,495.2,472.1,146.67,164.77
2017/1/28 10:00,138.93,232.93,471.33,476.13,148.67,166.4
2017/1/28 11:00,141.67,232.25,497.23,494.93,164.73,183.6
2017/1/28 12:00,141.83,252.27,534.5,497.23,158.13,176.2
2017/1/28 13:00,136.7,250.23,443.07,503.43,147.97,164.37
2017/1/28 14:00,133.73,231.57,390.07,493.17,145.13,160.67
2017/1/28 15:00,145.27,216.9,334.73,491.4,163.87,180.33
2017/1/28 16:00,131.6,208.43,291.47,458.63,156.73,172.5
2017/1/28 17:00,132.1,202.07,287.37,476,151.43,165.77
2017/1/28 18:00,133.43,201.5,293.07,459.17,158.87,175.53
2017/1/28 19:00,145.23,188.57,297.33,435.93,185.03,201.43
2017/1/28 20:00,151.23,178.3,288.03,415.47,201.43,219.57
2017/1/28 21:00,141.4,169.8,276.83,409.73,223.4,242.37
2017/1/28 22:00,143.03,170.83,274.57,409.2,252.1,275.97
2017/1/28 23:00,134.6,171.63,272.37,403.87,281.77,312.97
2017/1/29 0:00,133.67,163.57,280.73,392.77,327.2,364.6
2017/1/29 1:00,150.37,158.47,290.73,356.5,387.73,435.53
2017/1/29 2:00,165.67,158.7,316.5,360.87,376.97,422.4
2017/1/29 3:00,165.93,168.07,312.87,380.07,343.83,386.07
2017/1/29 4:00,162.23,175.9,293,401.37,312.47,349.63
2017/1/29 5:00,217.13,213.4,289.6,442.43,288.33,322.1
2017/1/29 6:00,207.47,211.3,287.8,443.97,270.8,304.93
2017/1/29 7:00,206.03,279.5,289.93,490.07,238.1,267.2
2017/1/29 8:00,160.37,343.6,300.57,569.03,146.6,164.17
2017/1/29 9:00,86.63,489.57,241.6,696.93,41.03,49.93
2017/1/29 10:00,55.63,590.47,196.57,736.47,8.87,14.63
2017/1/29 11:00,58.73,543.67,206.87,708.5,10,16.47
2017/1/29 12:00,61.2,530.2,198.23,720.33,10.93,17.63
2017/1/29 13:00,60.2,476.1,198.37,700.4,12.77,19.83
2017/1/29 14:00,58.77,496.03,190.37,711.6,13.53,20.47
2017/1/29 15:00,60.03,506.77,184.87,736.47,12.47,17.8
2017/1/29 16:00,58.13,464.03,184.83,726.1,13.13,18.8
2017/1/29 17:00,57.7,388.73,196.2,697.97,13,18.67
2017/1/29 18:00,56.53,345.27,194.77,638.7,15.63,20.63
2017/1/29 19:00,58.27,324.83,188.23,596.2,19,24.23
2017/1/29 20:00,68.87,290.07,198,574.37,21.9,26.9
2017/1/29 21:00,73.2,244.57,222.33,529.07,29.63,36.2
2017/1/29 22:00,67.53,246.33,218.97,529.47,26.87,32.93
2017/1/29 23:00,67.43,222.57,231.47,498.63,42.13,51.77
2017/1/30 0:00,71.33,223.2,238.93,501.53,47.33,56.5
2017/1/30 1:00,72.63,268.6,220.03,570.03,30.83,37.33
2017/1/30 2:00,65.23,246.4,226.73,544.43,26.57,33.3
2017/1/30 3:00,61.53,194.23,241,486.73,34.53,42.77
2017/1/30 4:00,57.23,212.63,239.27,502.43,27.97,34.37
2017/1/30 5:00,56.7,219.43,233.8,521.4,21.03,25.5
2017/1/30 6:00,53.13,231.77,224.6,531.9,15.47,18.67
2017/1/30 7:00,49.83,238.87,223.97,547.8,11.8,14.2
2017/1/30 8:00,51.2,204.63,231.23,486.77,16.67,21.3
2017/1/30 9:00,56.23,268.2,211.97,604.47,21.43,25.53
2017/1/30 10:00,55.03,375.77,188.43,677.1,14.3,16.97
2017/1/30 11:00,55.23,409.77,210.9,718.5,8.47,9.97
2017/1/30 12:00,56.29,416.51,201.09,750.11,8.11,9.11
2017/1/30 13:00,57.53,378.3,207.57,734.13,7.67,8.4
2017/1/30 14:00,59.37,380.5,178.8,741.63,7.77,8.7
2017/1/30 15:00,59.4,376.6,180.23,745.63,7.23,8.07
2017/1/30 16:00,60.43,384.37,175.43,721.4,8.2,8.93
2017/1/30 17:00,58.83,393.87,179.3,708.13,9.93,11.37
2017/1/30 18:00,71.23,295.5,201.23,609.23,13.27,15.8
2017/1/30 19:00,68.57,243.53,235.3,559.73,20.23,24
2017/1/30 20:00,75.43,233.6,219.13,606.4,40.73,48.93
2017/1/30 21:00,84.63,247.2,197.87,545.77,34,40.67
2017/1/30 22:00,74.4,243.63,198.33,499.2,45.63,54.97
2017/1/30 23:00,76.7,261.53,205.27,514.07,49.37,56.73
2017/1/31 0:00,69.27,236.07,225.3,497.57,46.93,54.1
2017/1/31 1:00,72.67,234.33,233.53,495.5,56.77,66.1
2017/1/31 2:00,73.23,219.9,264.53,458.67,69.43,80.53
2017/1/31 3:00,73.37,203.03,287.33,453.9,62.1,72.67
2017/1/31 4:00,70.63,202.7,290.93,445.07,60.83,72.33
2017/1/31 5:00,72.37,191.27,285.7,428.37,61.37,71.87
2017/1/31 6:00,75.97,207.77,290.33,429.73,63,72.1
2017/1/31 7:00,75.7,201,287.73,427.8,64.47,75
2017/1/31 8:00,76.73,231.63,278.27,453.43,65.93,76.47
2017/1/31 9:00,84.57,254.7,279.07,495.63,79.57,90.97
2017/1/31 10:00,85.4,389.4,247.97,619.37,54.33,61.73
2017/1/31 11:00,79.33,532.5,193.23,767.7,36.6,42.8
2017/1/31 12:00,77.67,541.9,148.1,829.87,40.33,48.53
2017/1/31 13:00,93.97,530.73,147.23,842.1,45.9,55.6
2017/1/31 14:00,100.27,565.87,145.97,862.73,48.03,57.43
2017/1/31 15:00,92.8,599.9,138.57,863.03,43.37,53.17
2017/1/31 16:00,87.03,530.23,134.43,885.33,40.57,48.3
2017/1/31 17:00,85.13,463.17,144.9,817.9,44.67,53.43
2017/1/31 18:00,83.2,319.43,174.7,685.83,43.27,51.17
2017/1/31 19:00,81.87,270.07,204.07,607.47,48.43,55.47
2017/1/31 20:00,115.37,271.93,221.73,630.1,88.13,100.37
2017/1/31 21:00,117.03,261.2,225.63,611.1,114.8,133.8
2017/1/31 22:00,103.03,249.47,214.8,576.03,117.37,136.47
2017/1/31 23:00,127.93,250.23,246.23,537.4,153.5,178.9
2017/2/1 0:00,118.43,232.4,246.63,514.27,139.27,162.4
2017/2/1 1:00,111.93,227.9,253.38,514.07,138.45,162.34
2017/2/1 2:00,127.13,226.5,281.2,499.37,165.1,191.73
2017/2/1 3:00,153.13,276.03,246.85,550.37,174.17,204.47
2017/2/1 4:00,141.4,277.63,247.07,534.83,133.93,156.13
2017/2/1 5:00,94.93,253.27,227.73,516.6,92.67,109.43
2017/2/1 6:00,80.83,255.2,217.33,509.97,62.6,73.93
2017/2/1 7:00,80.53,226.6,218.53,484.3,47.7,56.9
2017/2/1 8:00,83.47,221.6,215.33,479.67,43.23,51.57
2017/2/1 9:00,101.37,249.6,224.47,513.1,38.6,45.27
2017/2/1 10:00,91.53,378.07,220.87,647.63,27.53,32.57
2017/2/1 11:00,77.57,434.8,171.6,721.5,19.53,23.8
2017/2/1 12:00,68.03,404.93,164.67,739.93,14.97,18.83
2017/2/1 13:00,67.43,380.6,176.33,720.87,13.67,16.6
2017/2/1 14:00,68,393.17,193,744.17,13.37,16.47
2017/2/1 15:00,65.4,454.2,135.6,743.37,10.23,13.87
2017/2/1 16:00,65.3,441.73,130.2,757.33,9.53,12.27
2017/2/1 17:00,64.87,435.33,116.2,740.57,11.3,14.57
2017/2/1 18:00,56.27,395.27,116.77,707.3,11.3,15.23
2017/2/1 19:00,55.33,360.17,119.07,682.33,17.67,22.57
2017/2/1 20:00,60.17,303.53,164.03,607.27,24.47,30.8
2017/2/1 21:00,58.83,272.07,203.57,548.77,27.07,32.57
2017/2/1 22:00,61.1,263.33,195.53,526.73,34.97,42.5
2017/2/1 23:00,64.43,233.27,206.87,518.33,52.7,62.13
2017/2/2 0:00,63.3,215.67,208.57,506.87,64.77,76.67
2017/2/2 1:00,65.33,202.7,219,482.4,81.77,96.5
2017/2/2 2:00,67.6,191.57,225.77,449.03,91.63,110.53
2017/2/2 3:00,72.83,187.3,232,437.27,108.7,129.67
2017/2/2 4:00,76.8,184,239.6,439.43,120.9,145.03
2017/2/2 5:00,74.43,178.3,238.57,412.13,122.4,143.73
2017/2/2 6:00,77.63,181.97,241.73,424.4,117.33,140.33
2017/2/2 7:00,80.37,173.6,243.03,418.2,112.07,132.1
2017/2/2 8:00,89.73,179.8,242.17,431.77,120.33,141.73
2017/2/2 9:00,109.47,211.37,261.97,457.87,127.87,148.27
2017/2/2 10:00,105.7,353.23,320.3,608.23,70.87,82.8
2017/2/2 11:00,91.73,544.7,217.1,737.97,41.8,51.1
2017/2/2 12:00,89.83,688.93,143.83,864.3,42.7,52.37
2017/2/2 13:00,93.9,650.53,129.07,899.8,47.23,58.3
2017/2/2 14:00,87.3,680.87,121.4,944.53,35.17,43.4
2017/2/2 15:00,98.3,686.37,122.33,944.63,47.77,58.87
2017/2/2 16:00,112.47,645.7,120.1,956.97,83.5,100.8
2017/2/2 17:00,131.03,558.27,143.9,897.43,122.17,146.6
2017/2/2 18:00,134.43,343.17,198.37,744.77,134.93,163.17
2017/2/2 19:00,138.77,310.7,199.23,700.07,158.1,187.4
2017/2/2 20:00,117.7,317.17,187.87,706.03,150.97,182.57
2017/2/2 21:00,156.83,303.27,212.23,639.7,186.7,218.6
2017/2/2 22:00,146.135,260,237.57,578.23,204.17,234.8
2017/2/2 23:00,152.23,236.33,246.17,557.2,203.43,230.3
2017/2/3 0:00,145.07,232,248.9,583.2,215.63,246.17
2017/2/3 1:00,146.5,230.13,246.67,557.37,232.6,267.63
2017/2/3 2:00,141.6,215.37,243.9,499.77,248.67,284.37
2017/2/3 3:00,143.97,239.27,259.63,503.43,248.83,277.33
2017/2/3 4:00,145.77,303.83,254.17,548.73,230.67,254.3
2017/2/3 5:00,143.2,265.76,251.76,536.08,224,246.88
2017/2/3 6:00,140.67,216.27,249.23,483.27,238.63,261.57
2017/2/3 7:00,133.57,216.9,238.93,477.43,247.33,272.27
2017/2/3 8:00,123.87,218.07,230.8,486.87,259.83,293.97
2017/2/3 9:00,135.4,316.23,259.67,538.7,243.13,268.87
2017/2/3 10:00,126.17,506.77,209.8,661.57,184.8,201.1
2017/2/3 11:00,119.1,631.9,165.9,739.83,162.3,176.9
2017/2/3 12:00,119.83,710.47,127.1,831.5,143.1,167
2017/2/3 13:00,113.3,761.03,112.77,918.23,117.53,140.03
2017/2/3 14:00,108.57,824.53,99.37,991.93,100.03,117.6
2017/2/3 15:00,108.27,835.5,97.53,1020.27,92.87,108.5
2017/2/3 16:00,98.37,797.03,97.3,986.8,78.93,92.17
2017/2/3 17:00,94.73,625.67,109.33,931.43,79.5,92.47
2017/2/3 18:00,95.53,400.27,154.47,778.43,95.03,111.33
2017/2/3 19:00,88.48,328.96,155.08,736.84,104.32,121
2017/2/3 20:00,103.17,319.53,155.7,673.37,124.17,138.23
2017/2/3 21:00,112.6,282.2,166.63,648.3,141.77,155
2017/2/3 22:00,105.2,257.3,183.83,593.93,145.07,160
2017/2/3 23:00,119.8,249.03,186.2,585.9,185.13,204.7
2017/2/4 0:00,122.4,238.13,198.9,560.3,206.3,228.93
2017/2/4 1:00,122.2,217.88,209.64,524.2,218.04,245.28
2017/2/4 2:00,115.23,223.27,206.2,509.87,228.13,260.7
2017/2/4 3:00,117.23,219.17,209.23,509.2,242,280.43
2017/2/4 4:00,126.03,208.77,222.53,496.2,252.23,292.77
2017/2/4 5:00,121.8,198.37,227.13,466.4,261.73,307.37
2017/2/4 6:00,135.7,203.87,238.8,464.73,261.5,300.13
2017/2/4 7:00,165.5,205.77,238.53,461.27,251,282.83
2017/2/4 8:00,162.4,192.03,251.73,448.2,231.8,260.17
2017/2/4 9:00,154.5,200,250.1,468.57,225.93,251.63
2017/2/4 10:00,144.04,221.65,240.27,487.31,233.31,260.62
2017/2/4 11:00,155.03,237.47,253.8,517.63,242.97,270.97
2017/2/4 12:00,134.63,277.73,248,572.83,201.63,228.77
2017/2/4 13:00,126.3,327.93,219.47,611.27,192.97,235.1
2017/2/4 14:00,120.68,318.2,210.6,637.28,184.4,228.2
2017/2/4 15:00,118.63,332.57,204.7,632.13,186.9,233.57
2017/2/4 16:00,120.87,350.6,188.23,649.07,189.87,235.47
2017/2/4 17:00,121.67,340.07,197.53,640.9,197.63,241.73
2017/2/4 18:00,117.13,266.07,209.27,565.37,210.7,255.3
2017/2/4 19:00,111.17,263.47,181.9,562.87,227,264.17
2017/2/4 20:00,119.13,251.8,196.2,552.63,275.7,319.93
2017/2/4 21:00,130.73,240.13,205.9,545,321.87,380.23
2017/2/4 22:00,144.63,235.87,209.1,531.77,448,544.27
2017/2/4 23:00,131.07,220.37,231.4,485.8,337.8,409.33
2017/2/5 0:00,129.57,216.6,249.93,472.07,306.63,373.3
2017/2/5 1:00,124.1,221.5,242.73,460.67,318.17,394.17
2017/2/5 2:00,127.47,202.67,267.57,444.8,330.73,415.97
2017/2/5 3:00,131.8,191.3,270.17,421.13,352.2,442.27
2017/2/5 4:00,132.67,173.3,295.57,397.93,322.7,401.37
2017/2/5 5:00,134.9,181.47,309.43,409,296.27,369.4
2017/2/5 6:00,150.9,192.73,340.7,414.37,293.53,364.17
2017/2/5 7:00,158.07,176.7,328.17,392,328.3,414.57
2017/2/5 8:00,170.63,158.27,343.03,356.47,375.77,489.13
2017/2/5 9:00,185.8,194.73,365.07,444.8,344.37,419.33
2017/2/5 10:00,171.8,296.5,432.6,624.8,213.97,252.97
2017/2/5 11:00,121.63,476,273.1,826.93,101.83,129.07
2017/2/5 12:00,87.77,567,202,914.93,37.53,47.5
2017/2/5 13:00,77.17,558.57,176.8,929.3,14.13,17.13
2017/2/5 14:00,77.7,546.23,184.77,911.13,12.3,14.57
2017/2/5 15:00,76.27,540.1,176.87,917.2,11.43,13.83
2017/2/5 16:00,94.6,432.43,183.83,809.9,13.77,16.73
2017/2/5 17:00,83.2,428.77,166.47,824.83,12.9,17.07
2017/2/5 18:00,85.67,360.37,174.03,761.83,18.9,27.17
2017/2/5 19:00,87.3,238.23,257.03,497.13,33.23,44.17
2017/2/5 20:00,103.97,308.77,197.37,627,61.23,74
2017/2/5 21:00,105.7,259.1,206.4,604.17,69.87,81.13
2017/2/5 22:00,96.93,272.87,198.33,627.3,75.13,85.97
2017/2/5 23:00,127.8,279.67,229.07,621.43,85.2,97.33
2017/2/6 0:00,137,261,287.83,590.13,88.33,100.63
2017/2/6 1:00,96.93,331.67,269.8,663.73,39.27,44.53
2017/2/6 2:00,109.67,277.07,240.6,608.73,36.3,41.17
2017/2/6 3:00,90.43,235.73,233.73,534.73,36.43,41.4
2017/2/6 4:00,73.37,249.93,222.13,547.63,32.4,36.67
2017/2/6 5:00,65.27,263.6,211.43,565.07,25.07,28.9
2017/2/6 6:00,66.33,243.37,210.37,529.1,18.8,22.43
2017/2/6 7:00,70.67,206.43,209.9,472.17,30,37
2017/2/6 8:00,59.3,288.37,190.5,580.6,23.27,28.17
2017/2/6 9:00,61.3,511.23,169.47,806.97,7.87,9.57
2017/2/6 10:00,55.4,529.33,157.17,799.93,5.93,7.63
2017/2/6 11:00,55.23,510.73,144.57,769.2,6.53,8.43
2017/2/6 12:00,55.17,508.25,152.17,783,7.75,10.04
2017/2/6 13:00,54.77,508.4,152.43,803.93,7.23,8.8
2017/2/6 14:00,54.87,481.67,159.07,796.2,8.83,10.73
2017/2/6 15:00,55.83,441.53,169.93,782.9,11.8,14.83
2017/2/6 16:00,55.8,421.93,171.5,771.17,10.03,11.9
2017/2/6 17:00,58.5,383.5,183.73,755.8,9.3,11.97
2017/2/6 18:00,58.73,305.47,200.1,648.8,9.7,11.8
2017/2/6 19:00,51.77,260.77,185.63,577.27,11.5,14.37
2017/2/6 20:00,59.13,279.5,167.57,629.8,17.5,21.43
2017/2/6 21:00,56.73,261.83,187.07,593.27,18.5,23.87
2017/2/6 22:00,56.97,254.87,214.63,556.6,18.57,22.4
2017/2/6 23:00,55.73,254.43,184,587.67,20.87,25.17
2017/2/7 0:00,58.03,243.4,193.93,557.07,25.07,29.53
2017/2/7 1:00,57.97,237.33,195.13,548.2,25.37,29.87
2017/2/7 2:00,58.6,219.8,208.23,514.63,24.4,29.4
2017/2/7 3:00,60.23,242.47,192.83,566.13,26.37,32.3
2017/2/7 4:00,65.03,238.6,195.27,551.97,30.43,35
2017/2/7 5:00,64.67,241.53,197.8,540.07,33.47,39.23
2017/2/7 6:00,65.83,238.3,216.4,519.3,35.7,42.3
2017/2/7 7:00,66.9,235.17,208.4,523.87,37.9,44.6
2017/2/7 8:00,72.47,214.3,218.83,497.57,44.53,53.77
2017/2/7 9:00,76.37,231.97,212.13,539.93,36.8,43.45
2017/2/7 10:00,70.77,236.17,265.87,531.9,36.8,58.93
2017/2/7 11:00,84.53,346.77,228.365,726.67,22.07,26.8
2017/2/7 12:00,90.8,357.03,228.365,749.67,26.33,30
2017/2/7 13:00,82.57,374.37,237.9,750.13,31,35.03
2017/2/7 14:00,83.97,434.4,178.13,785,31.83,37.1
2017/2/7 15:00,84.87,404.27,160.97,767.83,27.1,31.43
2017/2/7 16:00,75.9,389.8,158.47,743.5,25.17,29.5
2017/2/7 17:00,69.5,390.3,173.87,742.1,20.9,24.33
2017/2/7 18:00,76.37,319.2,193.3,670.9,21.9,24.7
2017/2/7 19:00,80.23,256.3,206.6,568.93,24.8,28.97
2017/2/7 20:00,89,261,196.83,594.27,30.47,34.4
2017/2/7 21:00,92.17,280.73,183.23,638.17,35.23,40.4
2017/2/7 22:00,92.56,271.84,182.04,614.68,54.92,61.12
2017/2/7 23:00,95.4,285,174.8,643.67,51.57,58.67
2017/2/8 0:00,95.93,240.07,200.97,554.67,53.9,60.7
2017/2/8 1:00,93.37,246.2,194.2,569.37,54,60.23
2017/2/8 2:00,120.1,226.4,216.17,521.93,79.33,88.53
2017/2/8 3:00,121.83,209.17,233.5,490.3,92.97,102.87
2017/2/8 4:00,116.9,205.73,238.1,474.1,96.23,107.57
2017/2/8 5:00,114.03,206.23,248.13,472.9,90.47,100.97
2017/2/8 6:00,128.33,210.03,254.97,478.83,102,114.43
2017/2/8 7:00,127.17,205.83,263.17,478.3,97.5,108.7
2017/2/8 8:00,137.03,222.77,266.53,507.87,106.47,116.5
2017/2/8 9:00,161.77,273.23,318.6,574.73,120.07,131.93
2017/2/8 10:00,160.37,343.9,294.2,639.23,116.93,127
2017/2/8 11:00,181.23,416.77,264.2,679.2,101.97,111.8
2017/2/8 12:00,251.83,517.07,322.77,775.97,113.37,126.1
2017/2/8 13:00,197.43,555.87,206.73,843.07,72.1,84.3
2017/2/8 14:00,66,653.23,124.4,890.33,14.6,19.53
2017/2/8 15:00,62.43,609.13,114.43,849.2,12.07,16.27
2017/2/8 16:00,61.13,563.57,117,832.83,11.6,15.17
2017/2/8 17:00,59.3,508.53,118.2,798.27,12.03,15.03
2017/2/8 18:00,59,368.77,148.47,717.97,13.47,16.5
2017/2/8 19:00,60.93,315.67,174.13,664.37,18.57,22.27
