"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"65","XH808A416121601081","458.47","660.83","743.57","826.37","47.53","56.3","10","52.4","2016/12/30 5:00:00","2074.27","1002.07","224.63","18.3"
"66","XH808A416121601081","446.97","660.73","737.03","826.3","47.6","55.97","10","53.27","2016/12/30 6:00:00","2142.3","1030.03","219.33","17.17"
"67","XH808A416121601081","462.93","710.17","728.9","903.37","70.5","82.8","10","55.77","2016/12/30 7:00:00","3126.43","1495.73","317.5","24.5"
"68","XH808A416121601081","472.5","718","731.07","918.63","88.07","104.8","10","56.87","2016/12/30 8:00:00","3851.67","1862.37","399.93","30.6"
"69","XH808A416121601081","470.37","715","816.5","888.77","49.3","59.7","11.93","47.6","2016/12/30 9:00:00","2184.03","1047.33","231.73","19.93"
"70","XH808A416121601081","461.33","725.2","886","888.17","37.37","45.83","13.27","41.07","2016/12/30 10:00:00","1696","806.8","177.73","17.03"
"71","XH808A416121601081","464.67","743.57","912.67","908.33","38.03","46.23","15.2","36.8","2016/12/30 11:00:00","1739.77","824.8","177.1","14.03"
"72","XH808A416121601081","470.57","780.1","918.1","948.3","40.83","49.03","17.1","34.27","2016/12/30 12:00:00","1900.93","889.1","188.1","14.43"
"73","XH808A416121601081","476.53","839.7","935.07","1002.67","41.6","47.63","19.1","31.57","2016/12/30 13:00:00","2039.1","932.03","190.33","12.57"
"74","XH808A416121601081","487.67","873.03","924.73","1060.4","46.53","55.87","21.17","29.23","2016/12/30 14:00:00","2433.63","1097.67","217.93","15.63"
"75","XH808A416121601081","490.33","933.5","914.9","1098.13","45.43","54.23","22.2","27.7","2016/12/30 15:00:00","2306.8","1029.5","207.37","15.9"
"76","XH808A416121601081","493.23","971.07","879.67","1138.53","46.5","55.2","23","27.3","2016/12/30 16:00:00","2357.77","1049.5","207.43","15.33"
"77","XH808A416121601081","484.47","939.5","863.93","1109.13","43.07","49.6","22.8","27.93","2016/12/30 17:00:00","2142.13","959.03","188","12.67"
"78","XH808A416121601081","487.43","846.3","788.47","1047.27","57.57","70.43","20.43","33.63","2016/12/30 18:00:00","2795.6","1272.43","256.43","20.4"
"79","XH808A416121601081","517.9","783.93","819.5","1002.87","110.43","128.63","16.53","43.73","2016/12/30 19:00:00","5108.9","2403.77","484.77","32.5"
"80","XH808A416121601081","509.87","777","795.83","1007.33","92.3","111.63","14.87","47.67","2016/12/30 20:00:00","4379.8","2044.33","413.33","32.27"
"81","XH808A416121601081","539.4","772.27","821.2","994.5","142.47","170.4","14","52.53","2016/12/30 21:00:00","6445.43","3084.17","636.43","48.43"
"82","XH808A416121601081","547.27","685.5","877.43","868.63","137.97","166.9","13.33","57.73","2016/12/30 22:00:00","6118.6","2933.03","631.87","50.5"
"83","XH808A416121601081","567.87","750.93","841.07","956.77","175.4","207.67","12.73","60.07","2016/12/30 23:00:00","7779.07","3754.1","788.47","58.37"
"84","XH808A416121601081","549.37","919.03","673.27","1221.43","220.27","259.97","12.27","63.37","2016/12/31","9893.4","4746.97","974.47","67.63"
"85","XH808A416121601081","546.1","881.73","737.07","1154.07","236.13","273","12","63.9","2016/12/31 1:00:00","10364","5012.87","1038.83","68.67"
"86","XH808A416121601081","521.27","796","794.17","1037.77","200.9","235.77","12","64.13","2016/12/31 2:00:00","8945.1","4294.37","893.33","63.4"
"87","XH808A416121601081","517.7","996.47","627.2","1305.8","231.37","268.03","12","66.6","2016/12/31 3:00:00","10106.3","4905.8","1027.97","69.5"
"88","XH808A416121601081","516.7","725.57","816.93","925.4","232.4","265.33","11.23","70.6","2016/12/31 4:00:00","10371.53","4996.87","1018.4","64.27"
"89","XH808A416121601081","516.87","687.7","812.6","887.67","198.63","225.3","11","73.13","2016/12/31 5:00:00","8783.97","4202.47","860.17","54.3"
"90","XH808A416121601081","518.77","732.63","818.87","938.9","172.37","198.5","11","71.93","2016/12/31 6:00:00","7800.27","3705.73","753.1","51.53"
"91","XH808A416121601081","516.73","664.9","853.97","864.13","145.77","166.57","11","71.53","2016/12/31 7:00:00","6491.5","3101.47","643.5","42.07"
"92","XH808A416121601081","535.53","662.2","878.97","833.47","154.27","177.3","11.03","71.93","2016/12/31 8:00:00","6879.73","3290.9","680","45.5"
"93","XH808A416121601081","521.93","768.97","864.4","992.9","117.13","137.63","13.17","61.1","2016/12/31 9:00:00","5460","2540.6","509.33","35.23"
"94","XH808A416121601081","501.13","780.5","901.2","974.63","73.6","87.43","15.53","50.27","2016/12/31 10:00:00","3450.17","1603.6","332.83","24.7"
"95","XH808A416121601081","496.53","823.4","946.77","1014.27","65","77","18.23","41.87","2016/12/31 11:00:00","3162.87","1442.33","287.9","20.33"
"96","XH808A416121601081","502.8","895.97","975.67","1092.6","63.57","74.97","21","35.4","2016/12/31 12:00:00","3228.03","1428.43","279.83","19.27"
"97","XH808A416121601081","509.93","987.8","972.67","1189.47","66.03","78.47","22.93","32.57","2016/12/31 13:00:00","3414.9","1492.63","284.73","19.83"
"98","XH808A416121601081","508.6","1038.6","966.57","1233.4","63","73.87","24.43","30.2","2016/12/31 14:00:00","3271.27","1425.53","268.17","16.77"
"99","XH808A416121601081","515.87","1067.07","960.13","1273.53","60.5","71.6","26.1","27.23","2016/12/31 15:00:00","3234.23","1386.03","261.23","16.53"
"100","XH808A416121601081","513.17","1106.3","939.3","1331.8","62.73","74.17","27","25.43","2016/12/31 16:00:00","3449.73","1469.87","260.77","17.33"
"101","XH808A416121601081","502.5","1079.67","893.47","1311.13","65.3","76.57","26.8","26.5","2016/12/31 17:00:00","3579.07","1516.1","273.83","17.7"
"102","XH808A416121601081","504.8","1051.6","792.97","1307.9","76.73","91.67","24.17","31.87","2016/12/31 18:00:00","4129.87","1789.73","325.7","23.3"
"103","XH808A416121601081","612.63","917.37","919.77","1191.03","122.17","151.87","19.4","44.73","2016/12/31 19:00:00","5883.33","2692.03","548.67","46.43"
"104","XH808A416121601081","632.23","869.03","1021.67","1134.37","174.93","206.63","16.6","53.47","2016/12/31 20:00:00","8200.23","3801.33","753.07","53.27"
"105","XH808A416121601081","690.2","764.83","1168.5","992.63","229.97","266.6","15.27","61.47","2016/12/31 21:00:00","10761.13","5051.2","979.17","61.8"
"106","XH808A416121601081","662.6","788.23","1085.2","998.27","210.13","241.93","14.8","65.3","2016/12/31 22:00:00","9770.67","4582.6","903.83","56.37"
"107","XH808A416121601081","638.4","721.4","1068.8","968.73","246.73","281.87","14","67.37","2016/12/31 23:00:00","11253.8","5322.63","1054.23","61.8"
"108","XH808A416121601081","609.57","724.57","1033.83","929.9","264.73","297.4","13.17","72.87","2017/1/1","12293.3","5809.9","1127.87","64.93"
"109","XH808A416121601081","602.53","711.53","1030.53","906.73","348.93","393.3","13","76.43","2017/1/1 1:00:00","15674.07","7543.93","1499.73","85.47"
"110","XH808A416121601081","607.33","707.13","1061.03","865.8","324.93","370.17","13","77","2017/1/1 2:00:00","14526.47","7016.7","1401.47","85.23"
"111","XH808A416121601081","599.73","661.27","1067.67","824.13","275.37","313.03","13.4","77.2","2017/1/1 3:00:00","12394.9","5920.33","1191.13","73.13"
"112","XH808A416121601081","604.2","674.9","1071.1","833.67","270.37","309.53","13.97","77.13","2017/1/1 4:00:00","12328.43","5887.37","1173.07","73.23"
"113","XH808A416121601081","582.67","746.67","1006.1","935.3","258.1","295.33","13.97","77.97","2017/1/1 5:00:00","11689.03","5573.1","1127.03","69.57"
"114","XH808A416121601081","572.77","709.07","1011.5","891.87","261.03","295.9","13.07","79.6","2017/1/1 6:00:00","11956.97","5683.5","1126.77","67.8"
"115","XH808A416121601081","540.33","620.63","1029.7","767.07","196.77","226.87","13","80.17","2017/1/1 7:00:00","8917.7","4232.77","858.3","55.93"
"116","XH808A416121601081","536.37","599.17","1035","741.27","170.93","198.03","13.03","80.13","2017/1/1 8:00:00","7883.43","3703.43","745.8","48.13"
"117","XH808A416121601081","535.7","715.33","977.23","893.03","154.17","178.23","15.27","73.5","2017/1/1 9:00:00","7255.5","3355.93","670.57","43.6"
"118","XH808A416121601081","525.17","808.53","1001.7","1006.1","126.87","145.83","18.83","63.63","2017/1/1 10:00:00","6337.2","2855.7","541.77","32.93"
"119","XH808A416121601081","529.07","884.97","1021.77","1107.83","127.07","148.27","21.67","53.77","2017/1/1 11:00:00","6446.47","2851.7","540","31.57"
"120","XH808A416121601081","522.73","982.4","1029.47","1198.6","114.23","134.27","23.53","46.93","2017/1/1 12:00:00","5907.57","2582.57","484.93","30.57"
"121","XH808A416121601081","518.57","1055.73","1035.43","1269.97","111.53","130.8","25.17","43.1","2017/1/1 13:00:00","5897.17","2554.73","464.53","26.3"
"122","XH808A416121601081","516.37","1101.1","1042.5","1321.3","98.23","115.3","26.8","39.67","2017/1/1 14:00:00","5371.97","2288","409.47","24"
"123","XH808A416121601081","508.2","1142.8","1080.43","1349.1","89.5","102.83","27.9","37.57","2017/1/1 15:00:00","4934.03","2071","372.13","21.93"
"124","XH808A416121601081","491.83","1132.8","1137.37","1327.6","75.03","87.67","28.07","36.13","2017/1/1 16:00:00","4136.37","1735.13","308.73","18.5"
"125","XH808A416121601081","480.37","1102","1119.07","1293.17","73.97","84.6","26.77","38.17","2017/1/1 17:00:00","4055.47","1699.83","303.13","17.53"
"126","XH808A416121601081","510.4","1060.07","1060.53","1244.47","85.2","100.23","24.23","43.97","2017/1/1 18:00:00","4562.23","1953.17","361.07","22.6"
"127","XH808A416121601081","542.47","968.17","1082.77","1184.43","181.9","210.13","21.47","53.2","2017/1/1 19:00:00","8782.37","3973.67","750.67","43.4"
"128","XH808A416121601081","547.87","885.2","1076.2","1106.8","190.57","219.37","20.37","56.73","2017/1/1 20:00:00","9485.77","4275.4","795.23","44.57"
"129","XH808A416121601081","574.27","807.97","1092.9","1043.97","225.8","261.37","19.37","62.1","2017/1/1 21:00:00","11054.5","5039.77","945.13","55.2"
"130","XH808A416121601081","596.43","866.8","1034.77","1071.37","235.8","268.07","18.03","66.9","2017/1/1 22:00:00","11388.87","5226.9","996.07","53.97"
"131","XH808A416121601081","588.3","766.6","1074.27","949.53","235.2","265.7","17.5","70.73","2017/1/1 23:00:00","11432.23","5248.4","989.33","53.13"
"132","XH808A416121601081","602.17","674.07","1097.6","856.03","237.87","270.7","16.6","74.47","2017/1/2","11413.7","5286.43","1014.07","56.4"
"133","XH808A416121601081","607.63","672.97","1107.03","850.5","237.6","267.5","16","75.6","2017/1/2 1:00:00","11359.87","5237.37","1006.2","54.53"
"134","XH808A416121601081","609.37","717.8","1057.17","863.33","277.43","314.5","16","78.63","2017/1/2 2:00:00","12964.83","6055.77","1176.7","64.27"
"135","XH808A416121601081","620.63","717.3","1054.77","884.23","307","348.17","16","81.97","2017/1/2 3:00:00","14345.3","6757.43","1306.13","73.63"
"136","XH808A416121601081","585.43","814.1","1052.8","1016.73","361.63","408.83","16.57","78.03","2017/1/2 4:00:00","16842.63","7962.1","1533.97","84.87"
"137","XH808A416121601081","576.67","772.63","1064.2","940.77","318.4","364.47","17","75.53","2017/1/2 5:00:00","14927.87","7020.9","1356.77","80.5"
"138","XH808A416121601081","562.97","697.93","1087.7","860.67","235.83","270.8","17","76.17","2017/1/2 6:00:00","11274.2","5212.47","1009.37","59.8"
"139","XH808A416121601081","571.8","703.7","1101.67","846.37","241.53","279.3","17","78.3","2017/1/2 7:00:00","11445.7","5312.33","1031.53","64.47"
"140","XH808A416121601081","547.57","793.23","1012.53","977.87","222.07","256.3","17.37","77.37","2017/1/2 8:00:00","10663.57","4912.4","951.7","58.63"
"141","XH808A416121601081","551.5","809.27","1030.43","992.9","210.6","244.8","18.37","73.33","2017/1/2 9:00:00","10307.57","4722.83","903.23","56.3"
"142","XH808A416121601081","551.5","904.83","1042.23","1108.33","213.9","247","19.97","67.47","2017/1/2 10:00:00","10652.53","4826.1","903.6","53.27"
"143","XH808A416121601081","530.4","1036.33","1004.5","1286.57","182.57","212.2","22.2","57.8","2017/1/2 11:00:00","9306.7","4128.77","764.53","46.63"
"144","XH808A416121601081","520.83","1169.13","1026.33","1445.1","164.07","190.6","26.33","46.03","2017/1/2 12:00:00","8787.47","3778.17","680.67","39.9"
"145","XH808A416121601081","496.43","1258.37","1116.8","1529.43","118.13","137.27","28.7","38.2","2017/1/2 13:00:00","6615.17","2766.7","483.33","28.77"
"146","XH808A416121601081","482.37","1289.43","1077.67","1547.2","91.67","105.3","30.03","33.8","2017/1/2 14:00:00","5275.87","2173.03","376.87","21.43"
"147","XH808A416121601081","476.57","1389.47","1055.43","1665.9","103.8","119.73","30.87","32.67","2017/1/2 15:00:00","6074.47","2479.27","419.23","22.67"
"148","XH808A416121601081","463.83","1328.57","1040.17","1595.37","98.93","113.77","30.33","33.6","2017/1/2 16:00:00","5723.33","2339.73","405.4","22.37"
"149","XH808A416121601081","459.63","1384.1","1109.3","1638.83","111.2","129.33","30.2","35","2017/1/2 17:00:00","6326.63","2608.43","459.87","25.87"
"150","XH808A416121601081","547.5","1520.73","1002.1","1875.27","209.33","243.13","26.13","45.33","2017/1/2 18:00:00","11620.77","5329.87","983.9","54.43"
"151","XH808A416121601081","500.43","1156.27","1049.77","1460.57","182.3","215.3","23.73","52.7","2017/1/2 19:00:00","9400.8","4141.8","755.77","48.27"
"152","XH808A416121601081","609.27","957.7","1215.53","1254.7","284.83","333.9","21.83","59.93","2017/1/2 20:00:00","13808.4","6347.33","1208.03","73.4"
"153","XH808A416121601081","688.3","895.03","1290.73","1167.37","290.57","333.63","20.23","67.93","2017/1/2 21:00:00","14336.9","6550.47","1210.47","67.93"
"154","XH808A416121601081","672.6","837.8","1291","1073.97","285.6","330.13","19.37","71.9","2017/1/2 22:00:00","13911.63","6392.33","1212.2","70.8"
"155","XH808A416121601081","660.6","798.27","1264.63","1031.3","256.23","295.3","18.9","74.9","2017/1/2 23:00:00","12475.33","5710.47","1074.6","64.23"
"156","XH808A416121601081","650","792.33","1253.3","990.13","261.07","297.1","18","76.2","2017/1/3","12802.37","5846","1094.43","60.83"
"157","XH808A416121601081","615.13","755.4","1255.2","920.17","266.67","303.23","18","78.97","2017/1/3 1:00:00","13075","5991","1123.47","61.13"
"158","XH808A416121601081","575.13","713.2","1251.33","874.5","248.67","285","17.23","80.97","2017/1/3 2:00:00","12188.77","5578.1","1044.07","58.83"
"159","XH808A416121601081","568.33","702.23","1217.5","857.03","263.73","297.97","17","82.73","2017/1/3 3:00:00","12797.77","5876.27","1104.87","59.13"
"160","XH808A416121601081","569.17","662.2","1264.5","798.27","271.87","308","16.87","85.2","2017/1/3 4:00:00","13114.77","6065.83","1148.13","64.9"
"161","XH808A416121601081","554.1","663.37","1254.57","784.77","288.53","329.57","16.33","88.37","2017/1/3 5:00:00","13649.27","6354.53","1220.67","69.13"
"162","XH808A416121601081","549.47","608.13","1273.3","726.1","278.53","315.43","16","89.2","2017/1/3 6:00:00","13289.3","6179.9","1190.1","67.07"
"163","XH808A416121601081","573.37","694.97","1233.1","871.23","365","416.43","16","91.37","2017/1/3 7:00:00","16840.57","7998.5","1554.5","87.47"
"164","XH808A416121601081","591.73","742.43","1229.33","933.47","407.03","465.47","16.4","90.63","2017/1/3 8:00:00","18583.2","8882.93","1728.1","99.3"
"165","XH808A416121601081","578.17","841.53","1205.8","1033.43","268.8","310.1","18.97","82.03","2017/1/3 9:00:00","13232.63","6022.13","1133.17","66.73"
"166","XH808A416121601081","511.6","928","1168.77","1124.3","143.97","167.03","22.07","68.33","2017/1/3 10:00:00","7561.3","3281.53","598.83","35.9"
"167","XH808A416121601081","487.3","1026.47","1206.97","1222.9","114.57","132.67","24.87","56.7","2017/1/3 11:00:00","6246.97","2640.43","477.27","28.67"
"168","XH808A416121601081","472.77","1151.1","1209.17","1368.37","104.7","121.73","27.17","49.23","2017/1/3 12:00:00","5827.97","2436.17","437.9","25.77"
"169","XH808A416121601081","464.67","1251.2","1182.57","1489.63","100.53","117.77","29.27","44.07","2017/1/3 13:00:00","5872.97","2391.2","412.67","25.1"
"170","XH808A416121601081","447.47","1245.63","1204.77","1459.63","76.5","87.37","30.53","41.43","2017/1/3 14:00:00","4553.37","1819.27","312.43","16.93"
"171","XH808A416121601081","425.53","1189.47","1256.1","1394","71.17","82.73","29.73","41.7","2017/1/3 15:00:00","4261.8","1688.27","288.17","16.73"
"172","XH808A416121601081","415","1294.03","1283.5","1476.57","58.2","67.37","31.4","38","2017/1/3 16:00:00","3568.03","1395.37","236.6","13.53"
"173","XH808A416121601081","412.43","1300.6","1230.5","1532.73","78.33","90.6","30.27","40.33","2017/1/3 17:00:00","4704.03","1872.27","317.73","19.73"
"174","XH808A416121601081","443.73","1252.6","1084.53","1532.37","114.2","132.33","27.5","47.47","2017/1/3 18:00:00","6541.67","2720.57","472.6","26.87"
"175","XH808A416121601081","552.8","1152.97","1165.5","1476.7","162.83","192.33","24.5","57.8","2017/1/3 19:00:00","8582.77","3722.73","683.53","42.73"
"176","XH808A416121601081","684.63","1036.97","1438","1358","251.07","293.47","22.5","65.73","2017/1/3 20:00:00","12788.43","5691.77","1046.77","62.4"
"177","XH808A416121601081","734.13","979.57","1538.63","1252.07","258.03","302.57","21.37","70.47","2017/1/3 21:00:00","12947.87","5813.67","1073.03","64.87"
"178","XH808A416121601081","664.73","971.47","1349.63","1258.8","251","288.1","20.53","73.6","2017/1/3 22:00:00","12467.13","5599.17","1038.4","57.83"
"179","XH808A416121601081","665.73","1034.23","1186.43","1310","263.7","304.33","20","74.83","2017/1/3 23:00:00","13140.53","5949.97","1103.13","59.93"
"180","XH808A416121601081","536.83","1142.13","904.53","1437.47","252.73","293.4","20.73","77.07","2017/1/4","12476.53","5609.57","1058.13","61.93"
"181","XH808A416121601081","470.97","965.3","1020.9","1176.13","147.3","173.93","21","77.53","2017/1/4 1:00:00","7516.07","3295.67","638.1","41.93"
"182","XH808A416121601081","440.07","831.77","1038.03","986.17","119.17","139.5","20.03","78.93","2017/1/4 2:00:00","6038.4","2653.5","510.97","32.27"
"183","XH808A416121601081","440.7","789.6","1033.5","945.2","124.03","144.3","19.9","82.33","2017/1/4 3:00:00","6301.53","2777.67","531","34.77"
