"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"28","XH8082015110401023","112.27","487.43","421.43","992.53","57.3","68.97","4","90.2","2017/1/5 18:00:00","","","",""
"29","XH8082015110401023","120.27","430.57","473.8","895.87","64.33","76.93","3.97","90.67","2017/1/5 19:00:00","","","",""
"30","XH8082015110401023","99.3","382","501.6","826.6","56.87","69.5","3","91.07","2017/1/5 20:00:00","","","",""
"31","XH8082015110401023","101.87","345.43","497.7","788.23","59.23","72.07","3","92.97","2017/1/5 21:00:00","","","",""
"32","XH8082015110401023","130.27","393.5","512","784.7","54.47","65.5","3","93.6","2017/1/5 22:00:00","","","",""
"33","XH8082015110401023","97.93","333.3","509.47","762.33","56.97","68.53","2.93","94.37","2017/1/5 23:00:00","","","",""
"34","XH8082015110401023","121.3","303.4","538.53","712.07","61.13","72.23","2","96.73","2017/1/6","","","",""
"35","XH8082015110401023","97.17","253.53","564.87","641.6","56.3","66.77","1.47","95.97","2017/1/6 1:00:00","","","",""
"36","XH8082015110401023","101.1","241.9","568.4","619.17","58.37","69.63","1","99.17","2017/1/6 2:00:00","","","",""
"37","XH8082015110401023","95","250.27","563.87","625.23","60.67","72","1","100","2017/1/6 3:00:00","","","",""
"38","XH8082015110401023","101.03","277.33","536.2","687.97","72.1","86.23","1","102.07","2017/1/6 4:00:00","","","",""
"39","XH8082015110401023","98.83","256.47","556.63","641.13","65.33","76.87","0.57","102.97","2017/1/6 5:00:00","","","",""
"40","XH8082015110401023","92.53","248.53","552.07","638.3","64.77","76.83","0","102","2017/1/6 6:00:00","","","",""
"41","XH8082015110401023","100.5","264.8","534.87","676.43","79.73","95.9","0","104.6","2017/1/6 7:00:00","","","",""
"42","XH8082015110401023","101.5","246.37","555.1","633","88.47","106.9","0","106.67","2017/1/6 8:00:00","","","",""
"43","XH8082015110401023","104.83","234.83","583.8","603","98.87","118.33","0.07","106.87","2017/1/6 9:00:00","","","",""
"44","XH8082015110401023","221.17","302.53","579.1","721.4","94.93","111.97","2.3","104.23","2017/1/6 10:00:00","","","",""
"45","XH8082015110401023","173.93","332.07","597.83","769.2","88.37","105.2","3.87","94.1","2017/1/6 11:00:00","","","",""
"46","XH8082015110401023","154.97","399.47","619.1","855.5","113.7","135.6","5.13","91.53","2017/1/6 12:00:00","","","",""
"47","XH8082015110401023","206.2","509.47","574.3","1057.4","124.67","146.4","6.43","87.73","2017/1/6 13:00:00","","","",""
"48","XH8082015110401023","212","522.43","598.97","1118.47","123.87","146.43","7.33","82","2017/1/6 14:00:00","","","",""
"49","XH8082015110401023","195.63","376.57","538.27","856.97","231.73","281.53","5.97","88.83","2017/1/6 15:00:00","","","",""
"50","XH8082015110401023","173.93","354.27","560.37","828.17","212.77","261.53","4.43","93.07","2017/1/6 16:00:00","","","",""
"51","XH8082015110401023","158.73","333.67","529.43","813.6","223.57","279.8","3","97.1","2017/1/6 17:00:00","","","",""
"52","XH8082015110401023","152.2","320.47","515.6","800.7","213.9","269.9","2.4","99.13","2017/1/6 18:00:00","","","",""
"53","XH8082015110401023","156.7","317.83","512.93","802.8","229","311.57","2","100.53","2017/1/6 19:00:00","","","",""
"54","XH8082015110401023","155.53","325.83","507.3","821.37","244.53","375.23","2","101.23","2017/1/6 20:00:00","","","",""
"55","XH8082015110401023","146.83","312.97","515.73","794.57","217.7","340.3","1.03","101.73","2017/1/6 21:00:00","","","",""
"56","XH8082015110401023","158.7","279.2","545.17","712.47","202.83","297.5","1","102.1","2017/1/6 22:00:00","","","",""
"57","XH8082015110401023","159","284.33","545.63","734.4","180.07","238.43","1","102.2","2017/1/6 23:00:00","","","",""
"58","XH8082015110401023","164.87","266.77","564.83","690.73","163.37","202.3","1","101.2","2017/1/7","","","",""
"59","XH8082015110401023","182.97","250.6","589.57","648.17","185.03","233.77","1","101.2","2017/1/7 1:00:00","","","",""
"60","XH8082015110401023","173.07","259.13","584.03","659.73","193.6","245.6","1","101.43","2017/1/7 2:00:00","","","",""
"61","XH8082015110401023","170.33","262.7","604.6","656.97","179.97","225.37","1","102.13","2017/1/7 3:00:00","","","",""
"62","XH8082015110401023","168.27","326.2","545.8","780.73","200.1","250","1.73","102.33","2017/1/7 4:00:00","","","",""
"63","XH8082015110401023","146.27","337.97","509.5","825.7","180.03","222.17","2","101.4","2017/1/7 5:00:00","","","",""
"64","XH8082015110401023","127.83","332.55","500.07","823.41","142.48","172.86","2.52","100.34","2017/1/7 6:00:00","","","",""
"65","XH8082015110401023","106.77","304.58","531.06","765.19","93.13","109.42","3","96.81","2017/1/7 7:00:00","","","",""
"66","XH8082015110401023","108.97","268.57","557.7","683.07","106.9","123.2","3","96.5","2017/1/7 8:00:00","","","",""
"67","XH8082015110401023","117.93","290.5","593.83","698.57","124","146.3","3.13","98.27","2017/1/7 9:00:00","","","",""
"68","XH8082015110401023","117.7","301","621.33","697.6","115.13","133.43","4.4","96.77","2017/1/7 10:00:00","","","",""
"69","XH8082015110401023","122.5","347.9","631.8","776.07","111.9","129.93","5","95.37","2017/1/7 11:00:00","","","",""
"70","XH8082015110401023","137.03","427.07","608.37","901.17","127.4","151.4","5","95.07","2017/1/7 12:00:00","","","",""
"71","XH8082015110401023","189.77","488.57","514.53","1003.93","174.9","214.27","5","96.5","2017/1/7 13:00:00","","","",""
"72","XH8082015110401023","282.8","506.9","580.47","1053.9","197.9","242.07","4.83","95.17","2017/1/7 14:00:00","","","",""
"73","XH8082015110401023","372.73","501.8","631.07","1042.97","268.5","331.1","4","92.83","2017/1/7 15:00:00","","","",""
"74","XH8082015110401023","438","541.13","614.63","1117.07","346.5","429.6","4","90.87","2017/1/7 16:00:00","","","",""
"75","XH8082015110401023","355","462.83","662.27","976.7","290.37","355.03","3.8","94.07","2017/1/7 17:00:00","","","",""
"76","XH8082015110401023","195.2","406.6","712.07","809.43","171.77","210.53","2.47","96.83","2017/1/7 18:00:00","","","",""
"77","XH8082015110401023","176.93","388.6","619.77","798.8","175.3","216.97","1.6","101.73","2017/1/7 19:00:00","","","",""
"78","XH8082015110401023","133.13","395.67","544.83","786","136.83","170.33","1","103.53","2017/1/7 20:00:00","","","",""
"79","XH8082015110401023","128.53","390.73","532.9","789.43","149.33","183.17","1.83","104.2","2017/1/7 21:00:00","","","",""
"80","XH8082015110401023","123.63","354.2","560.83","758.53","155.47","191.67","2","103.57","2017/1/7 22:00:00","","","",""
"81","XH8082015110401023","116.47","343.47","515.5","752.5","130.43","157.37","2","104.13","2017/1/7 23:00:00","","","",""
"82","XH8082015110401023","115.2","339.53","516.67","759.87","112.73","135.1","2","103","2017/1/8","","","",""
"83","XH8082015110401023","140.6","334.47","538.1","726.27","127.4","154.87","2","101.83","2017/1/8 1:00:00","","","",""
"84","XH8082015110401023","155.33","291.07","573.53","682.17","153.9","188.07","2","101.2","2017/1/8 2:00:00","","","",""
"85","XH8082015110401023","145.33","290.33","579.63","673.03","140.47","170.13","2","101.1","2017/1/8 3:00:00","","","",""
"86","XH8082015110401023","135.87","337.7","565.53","710.1","106.03","128.43","2","99.27","2017/1/8 4:00:00","","","",""
"87","XH8082015110401023","148.57","322.53","564.6","678.97","126.83","153.67","2","98.57","2017/1/8 5:00:00","","","",""
"88","XH8082015110401023","162.7","278.3","595.87","646.13","143.37","174.33","2","98.83","2017/1/8 6:00:00","","","",""
"89","XH8082015110401023","146.9","241.8","609.33","605.77","150.7","183.4","2","99.03","2017/1/8 7:00:00","","","",""
"90","XH8082015110401023","166.9","238.13","583.43","613.1","176.73","219.07","2","100.13","2017/1/8 8:00:00","","","",""
"91","XH8082015110401023","182.33","257.53","586.07","640.23","189.37","237.8","1.9","100.8","2017/1/8 9:00:00","","","",""
"92","XH8082015110401023","260.5","283.7","601.93","689.07","242","311.27","2","100.03","2017/1/8 10:00:00","","","",""
"93","XH8082015110401023","259.27","323.5","605","773.73","195.07","246.23","2.57","92.43","2017/1/8 11:00:00","","","",""
"94","XH8082015110401023","222.63","362.27","585.6","826.57","128.07","157.2","3.6","82.23","2017/1/8 12:00:00","","","",""
"95","XH8082015110401023","243.17","370.1","559.1","828.1","126.83","155.1","4","79.3","2017/1/8 13:00:00","","","",""
"96","XH8082015110401023","188.7","406.1","522.2","877.27","99.73","121.5","4.6","73.27","2017/1/8 14:00:00","","","",""
"97","XH8082015110401023","162.77","414.67","500","913.5","77.17","92.87","5.03","65.47","2017/1/8 15:00:00","","","",""
"98","XH8082015110401023","153.33","401.97","493.73","887.63","69.37","83.7","5","61.5","2017/1/8 16:00:00","","","",""
"99","XH8082015110401023","161.03","337.7","503.83","781.13","86.93","105.6","4.17","68.87","2017/1/8 17:00:00","","","",""
"100","XH8082015110401023","196.2","311.67","516.37","733.57","143.73","177.57","2.27","81.5","2017/1/8 18:00:00","","","",""
"101","XH8082015110401023","209.37","315.13","519.57","750.3","178.67","221.63","1","89.17","2017/1/8 19:00:00","","","",""
"102","XH8082015110401023","227.23","293.93","539.2","709.53","204.63","260.73","0.6","93.73","2017/1/8 20:00:00","","","",""
"103","XH8082015110401023","262.2","290.27","525.17","712.4","241.3","315.87","0","98.3","2017/1/8 21:00:00","","","",""
"104","XH8082015110401023","233.13","290.87","546.5","696.97","237.37","345.4","0","101.5","2017/1/8 22:00:00","","","",""
"105","XH8082015110401023","244.67","284.03","572.7","669.17","262.47","398.7","0","103.2","2017/1/8 23:00:00","","","",""
"106","XH8082015110401023","264.57","272.47","622.73","665.33","231.9","337.43","-0.37","102.5","2017/1/9","","","",""
"107","XH8082015110401023","244.77","243.27","622.53","615.87","187.13","254.4","-1.3","101.27","2017/1/9 1:00:00","","","",""
"108","XH8082015110401023","244.4","249.17","593.4","628.23","170.97","229.83","-2","101.23","2017/1/9 2:00:00","","","",""
"109","XH8082015110401023","241.63","244.13","597.4","632.4","165.6","221.77","-2","101.2","2017/1/9 3:00:00","","","",""
"110","XH8082015110401023","229.07","245","602.23","626.73","145.97","193.37","-2.33","98.8","2017/1/9 4:00:00","","","",""
"111","XH8082015110401023","210.53","238.07","606.17","620.67","131.77","172.33","-3","97.43","2017/1/9 5:00:00","","","",""
"112","XH8082015110401023","189","240.7","607.8","630.53","108.2","141.37","-3","94.23","2017/1/9 6:00:00","","","",""
"113","XH8082015110401023","124.67","323.27","575.77","720.43","39.23","50.47","-2.07","88.8","2017/1/9 7:00:00","","","",""
"114","XH8082015110401023","84.13","396.8","526","784.47","12.6","15.87","-0.1","76.8","2017/1/9 8:00:00","","","",""
"115","XH8082015110401023","91.1","395.8","498","809.63","15.7","20.2","0.17","76.7","2017/1/9 9:00:00","","","",""
"116","XH8082015110401023","123.93","416.23","511.33","821.93","17.43","21.17","1.67","67.1","2017/1/9 10:00:00","","","",""
"117","XH8082015110401023","124.77","431.3","514.4","832.83","16.3","20.27","2.1","58.73","2017/1/9 11:00:00","","","",""
"118","XH8082015110401023","120.9","465.6","485.73","910.87","18.37","25.87","2.57","57.83","2017/1/9 12:00:00","","","",""
"119","XH8082015110401023","107.33","413.03","493.7","869.87","19.5","25.13","3","56.3","2017/1/9 13:00:00","","","",""
"120","XH8082015110401023","107.83","378.73","566.47","803.93","19.4","24.4","3","59.27","2017/1/9 14:00:00","","","",""
"121","XH8082015110401023","101.53","403.43","544.83","791.07","18.83","23.6","3.33","61.13","2017/1/9 15:00:00","","","",""
"122","XH8082015110401023","97.3","335.73","518.3","769.17","15.37","18.5","3.17","63.37","2017/1/9 16:00:00","","","",""
"123","XH8082015110401023","83.67","333.17","484.63","788.77","14.43","17.83","2.33","65.63","2017/1/9 17:00:00","","","",""
"124","XH8082015110401023","98.83","331.1","480.43","799.8","16.4","21.1","0.7","70.93","2017/1/9 18:00:00","","","",""
"125","XH8082015110401023","159.67","351.3","482.57","840.33","14.03","18.1","0","75.07","2017/1/9 19:00:00","","","",""
"126","XH8082015110401023","96.4","349.6","456.57","826.07","21.13","28.73","0","81.9","2017/1/9 20:00:00","","","",""
"127","XH8082015110401023","87.67","302.37","497.4","759.9","29.87","36.67","0","85.13","2017/1/9 21:00:00","","","",""
"128","XH8082015110401023","97.3","302.97","514.47","741","39.03","47","-0.73","86","2017/1/9 22:00:00","","","",""
"129","XH8082015110401023","124.43","271.63","553.37","689.03","80.3","97.2","-0.77","85.4","2017/1/9 23:00:00","","","",""
"130","XH8082015110401023","159.63","268.4","584","690.6","116.5","142.1","-1","84.27","2017/1/10","","","",""
"131","XH8082015110401023","160.1","281.07","542.53","728.7","114.2","139.63","-1.53","81.8","2017/1/10 1:00:00","","","",""
"132","XH8082015110401023","149.83","275.3","553.07","712.1","110.5","136.63","-2","81.97","2017/1/10 2:00:00","","","",""
"133","XH8082015110401023","148.63","259.17","564.4","688.9","115.3","142.57","-2.47","83.63","2017/1/10 3:00:00","","","",""
"134","XH8082015110401023","149.63","242.97","605.7","636.27","129.37","159.83","-3","84.23","2017/1/10 4:00:00","","","",""
"135","XH8082015110401023","159.43","231.53","642.83","605.23","133.2","164.57","-3","84.3","2017/1/10 5:00:00","","","",""
"136","XH8082015110401023","164.43","281.77","610.27","685.83","112.43","140.27","-2.73","81.43","2017/1/10 6:00:00","","","",""
"137","XH8082015110401023","98.5","460.67","513.9","832.43","17.07","22.33","-0.1","60.77","2017/1/10 7:00:00","","","",""
"138","XH8082015110401023","84.4","403.87","508.33","817.17","16.27","21.17","0","59.8","2017/1/10 8:00:00","","","",""
"139","XH8082015110401023","88.23","394.43","489.4","809.77","16.1","21.27","0","59.87","2017/1/10 9:00:00","","","",""
"140","XH8082015110401023","108.33","415.47","464.63","839.73","22.83","29.4","1.23","58.5","2017/1/10 10:00:00","","","",""
"141","XH8082015110401023","156.63","398.8","504.67","829.03","40.2","49.23","2","54.87","2017/1/10 11:00:00","","","",""
"142","XH8082015110401023","122.6","411.1","468.17","865.07","25.2","32.33","2","44.1","2017/1/10 12:00:00","","","",""
"143","XH8082015110401023","112.07","523.63","417.97","1155.77","24.3","36.47","2","36.9","2017/1/10 13:00:00","","","",""
"144","XH8082015110401023","99.17","383.33","504.1","812","16","21.13","2.07","33.33","2017/1/10 14:00:00","","","",""
"145","XH8082015110401023","103.17","360.27","501.53","831.37","18.73","26.43","2.93","31.27","2017/1/10 15:00:00","","","",""
"146","XH8082015110401023","120.37","391.5","487.9","846.63","15.13","18.73","2.83","33.23","2017/1/10 16:00:00","","","",""
"147","XH8082015110401023","97.93","350.97","490.77","811.47","15.37","18.57","1.7","36.53","2017/1/10 17:00:00","","","",""
"148","XH8082015110401023","100.33","307.53","504.5","756.57","25.63","31.03","0.2","43.57","2017/1/10 18:00:00","","","",""
"149","XH8082015110401023","121.77","314.73","541.63","767.3","40.83","49.2","-0.13","50.23","2017/1/10 19:00:00","","","",""
"150","XH8082015110401023","116.47","308","525.97","782.73","39.77","47.6","-1","50.8","2017/1/10 20:00:00","","","",""
"151","XH8082015110401023","136.07","299.9","544.33","766.37","58.87","71.97","-1.03","54.57","2017/1/10 21:00:00","","","",""
"152","XH8082015110401023","132.37","281.2","561.1","732.6","61.13","74.37","-1.87","57.03","2017/1/10 22:00:00","","","",""
"153","XH8082015110401023","141.97","277.13","572.97","718.67","70.23","86.17","-2","59.67","2017/1/10 23:00:00","","","",""
"154","XH8082015110401023","129.87","275.3","562.13","712.77","58.8","71.63","-2","60","2017/1/11","","","",""
"155","XH8082015110401023","130.53","292.1","606.87","710.93","63.03","76.53","-1.8","55.93","2017/1/11 1:00:00","","","",""
"156","XH8082015110401023","139.4","300.9","614.3","713.8","74.83","91.33","-1.2","54.77","2017/1/11 2:00:00","","","",""
"157","XH8082015110401023","152.43","271.57","618.13","682.93","115.43","138.77","-2","58.73","2017/1/11 3:00:00","","","",""
"158","XH8082015110401023","137.5","268.93","595.93","686.33","75.63","91.9","-2.2","60.2","2017/1/11 4:00:00","","","",""
"159","XH8082015110401023","127.9","269.57","581.47","690.03","60.27","73.17","-2.43","61.63","2017/1/11 5:00:00","","","",""
"160","XH8082015110401023","122.83","260.53","598.6","664.67","56.63","69.03","-3","65.37","2017/1/11 6:00:00","","","",""
"161","XH8082015110401023","117.73","272.6","643.9","683.97","50.53","60.73","-3","64.93","2017/1/11 7:00:00","","","",""
"162","XH8082015110401023","121.3","259.87","670.57","650.67","54.67","65.33","-3","66.03","2017/1/11 8:00:00","","","",""
"163","XH8082015110401023","151.47","257.2","752.4","636.4","92.6","114.43","-2.23","67.13","2017/1/11 9:00:00","","","",""
"164","XH8082015110401023","198.1","292.57","756.2","697.13","99.47","118.27","0.03","64.63","2017/1/11 10:00:00","","","",""
"165","XH8082015110401023","200.27","379.87","675.4","845.7","94.33","112.33","3.03","54.93","2017/1/11 11:00:00","","","",""
"166","XH8082015110401023","177.13","439.97","655.57","916.5","95.27","113.23","4.2","49.53","2017/1/11 12:00:00","","","",""
"167","XH8082015110401023","165.8","467.2","595.83","947","90.73","109.13","5","47.37","2017/1/11 13:00:00","","","",""
"168","XH8082015110401023","145.63","465.8","523.9","939.27","73.03","86.97","5.83","44.17","2017/1/11 14:00:00","","","",""
"169","XH8082015110401023","157.7","443.07","517.63","929.53","87.83","103.77","6.9","45.23","2017/1/11 15:00:00","","","",""
"170","XH8082015110401023","160","404.37","527.07","899.1","100.3","118.53","6.73","45.9","2017/1/11 16:00:00","","","",""
"171","XH8082015110401023","164.6","334.93","549.9","827.3","118.77","141.47","5.27","52.13","2017/1/11 17:00:00","","","",""
"172","XH8082015110401023","167.93","314.27","543.37","815.17","136.23","163.83","3.03","60.07","2017/1/11 18:00:00","","","",""
"173","XH8082015110401023","197.4","314.23","570.17","807.57","178.4","214.5","2","64.47","2017/1/11 19:00:00","","","",""
"174","XH8082015110401023","217.3","296.6","583.73","784.57","215.07","260.57","1.03","68.4","2017/1/11 20:00:00","","","",""
"175","XH8082015110401023","210.1","300.4","590.3","789.83","215.9","264.33","0","73.37","2017/1/11 21:00:00","","","",""
"176","XH8082015110401023","229.77","304.37","641.93","791.3","245.63","300.9","0","74.73","2017/1/11 22:00:00","","","",""
"177","XH8082015110401023","251.4","314.73","646.27","818.57","299.53","369.2","0","78.7","2017/1/11 23:00:00","","","",""
"178","XH8082015110401023","242.3","247.67","727.77","645.33","312.97","389.4","0","82.87","2017/1/12","","","",""
"179","XH8082015110401023","238.1","220.37","803.83","564.17","320.17","401.8","-0.47","86","2017/1/12 1:00:00","","","",""
"180","XH8082015110401023","228.63","274.6","665.23","711.13","307.23","385.47","-0.2","87.77","2017/1/12 2:00:00","","","",""
"181","XH8082015110401023","229.8","270.4","619.33","713.53","309.87","388.67","-0.37","88.5","2017/1/12 3:00:00","","","",""
"182","XH8082015110401023","229.13","245.53","603.97","652.83","323.47","408.6","-1.27","90.73","2017/1/12 4:00:00","","","",""
"183","XH8082015110401023","225.57","241.93","599.97","652.23","321.57","408.07","-2","93.5","2017/1/12 5:00:00","","","",""
"184","XH8082015110401023","225.53","241.2","598.27","646.6","335.3","426.43","-2.87","95.87","2017/1/12 6:00:00","","","",""
"185","XH8082015110401023","223.83","236.1","600.23","634.8","352.87","450.93","-3.3","97.17","2017/1/12 7:00:00","","","",""
"186","XH8082015110401023","244.4","209.67","726.93","568.37","424.93","549.93","-3.13","100.67","2017/1/12 8:00:00","","","",""
"187","XH8082015110401023","238.2","230.3","667.6","605.3","413.33","531.03","-2.37","101.27","2017/1/12 9:00:00","","","",""
"188","XH8082015110401023","249.2","275.27","620.97","701.67","365","455.13","-0.07","96.03","2017/1/12 10:00:00","","","",""
"189","XH8082015110401023","217.83","360.07","609.97","872.53","203.73","249.57","2.77","78.23","2017/1/12 11:00:00","","","",""
"190","XH8082015110401023","246.03","381.27","739.07","924.13","141.63","171.33","4","66","2017/1/12 12:00:00","","","",""
"191","XH8082015110401023","315.17","413.57","658.7","963.83","154.1","186.7","4","64.17","2017/1/12 13:00:00","","","",""
"192","XH8082015110401023","303","416","723.23","920.5","91.87","109.63","4.23","58.87","2017/1/12 14:00:00","","","",""
"193","XH8082015110401023","261.53","399.2","737.07","931.73","95.83","113.6","5","51.5","2017/1/12 15:00:00","","","",""
"194","XH8082015110401023","274.07","374.63","679.73","905.03","81.9","98.67","5","47.2","2017/1/12 16:00:00","","","",""
"195","XH8082015110401023","187.2","353.6","705.33","856.5","57.73","70.17","4.17","48.43","2017/1/12 17:00:00","","","",""
"196","XH8082015110401023","146.43","399.37","538.77","848.83","26.93","34.07","2.23","46.37","2017/1/12 18:00:00","","","",""
"197","XH8082015110401023","131.53","329.57","502.7","843.27","30.87","39.43","1.23","57.43","2017/1/12 19:00:00","","","",""
"198","XH8082015110401023","199.73","295.83","526.07","764.97","222.37","279.27","0","78.33","2017/1/12 20:00:00","","","",""
"199","XH8082015110401023","255.2","275","543.53","714.03","421.63","539.1","0","93.83","2017/1/12 21:00:00","","","",""
"200","XH8082015110401023","269.43","267.5","568.63","694.6","520.97","766.4","-0.73","97.5","2017/1/12 22:00:00","","","",""
"201","XH8082015110401023","274.83","247.27","622.7","638.97","528.27","877.8","-1.9","100.5","2017/1/12 23:00:00","","","",""
"202","XH8082015110401023","259.97","225.9","704.97","595.7","458.47","714.63","-2","100.83","2017/1/13","","","",""
"203","XH8082015110401023","228.93","220.67","694.8","584.67","398.97","620.13","-2.97","100.07","2017/1/13 1:00:00","","","",""
"204","XH8082015110401023","221.1","216.3","640.3","581.03","300.07","449.4","-3.43","98.87","2017/1/13 2:00:00","","","",""
"205","XH8082015110401023","191.3","211.33","648.4","568.23","204.37","263.8","-4.33","98.17","2017/1/13 3:00:00","","","",""
"206","XH8082015110401023","170.4","228.47","620.1","617.87","150.3","191.5","-4","94.13","2017/1/13 4:00:00","","","",""
"207","XH8082015110401023","181.97","224.8","628.13","608.2","152.13","193.33","-4","90.67","2017/1/13 5:00:00","","","",""
"208","XH8082015110401023","174.77","216.2","634.37","595.07","129.5","165","-4.9","87.63","2017/1/13 6:00:00","","","",""
"209","XH8082015110401023","123.5","326.13","613.6","711.63","62.47","79.73","-4.13","80.2","2017/1/13 7:00:00","","","",""
"210","XH8082015110401023","75.27","499.5","518.03","891.03","8.43","11","-0.6","57.5","2017/1/13 8:00:00","","","",""
"211","XH8082015110401023","75.93","503.07","498.9","867.73","6.27","8.27","0","50.63","2017/1/13 9:00:00","","","",""
"212","XH8082015110401023","87.2","540.4","462.23","886.83","7.33","10.1","0.5","42.73","2017/1/13 10:00:00","","","",""
"213","XH8082015110401023","83.37","611.47","426.5","917","6.97","9.27","1","35.43","2017/1/13 11:00:00","","","",""
"214","XH8082015110401023","79","571.47","427.1","903.33","7.73","10.7","1","31.07","2017/1/13 12:00:00","","","",""
"215","XH8082015110401023","79.6","569.6","411.2","904.63","7.2","9.2","1.33","28.3","2017/1/13 13:00:00","","","",""
"216","XH8082015110401023","82.9","506.4","420.13","900.83","8.17","10","2","26.77","2017/1/13 14:00:00","","","",""
"217","XH8082015110401023","85.5","491.67","425.77","904.9","9.57","11.87","2.77","25.63","2017/1/13 15:00:00","","","",""
"218","XH8082015110401023","84.83","436.1","433.93","885.43","9.33","11.03","3","26.37","2017/1/13 16:00:00","","","",""
"219","XH8082015110401023","82.83","357.67","470.33","825.67","9.07","10.57","2.07","27.63","2017/1/13 17:00:00","","","",""
"220","XH8082015110401023","81.63","301.13","503.87","749.03","11.7","13.63","0.27","29.73","2017/1/13 18:00:00","","","",""
"221","XH8082015110401023","78.3","257.97","534.27","681.47","11.43","13.6","-1.63","37.7","2017/1/13 19:00:00","","","",""
"222","XH8082015110401023","85.13","292.3","538.43","732.37","14.23","17.5","-1.27","36.23","2017/1/13 20:00:00","","","",""
"223","XH8082015110401023","88.73","263.2","546.07","704.5","18.6","24.33","-1.67","42.97","2017/1/13 21:00:00","","","",""
"224","XH8082015110401023","91.5","249.63","563.8","680.63","23.53","28.7","-3","42.87","2017/1/13 22:00:00","","","",""
"225","XH8082015110401023","93.5","252.87","567.37","697.63","25.63","31.77","-3","43.93","2017/1/13 23:00:00","","","",""
"226","XH8082015110401023","100.6","241.13","571.4","685.23","28.63","35.3","-3.47","46.7","2017/1/14","","","",""
"227","XH8082015110401023","95","255.13","583.43","702.17","19.03","22.97","-3.73","45.73","2017/1/14 1:00:00","","","",""
"228","XH8082015110401023","94.9","241.07","564.4","675.9","17.83","21.8","-4","51.57","2017/1/14 2:00:00","","","",""
